issue_date,year,catchment,primary_model,n_models,three_day_mm,three_day_percentile,models_with_heavy_day,level,in_event_window
2026-06-30,2026,Pong,ecmwf_aifs025_single,3,37.93710461349548,78.73584670897101,0.0,watch,False
2026-07-01,2026,Pong,ecmwf_aifs025_single,3,19.876622684583115,54.62237153166605,0.0,quiet,False
2026-07-02,2026,Pong,ecmwf_aifs025_single,3,15.475304211998035,46.59698892621625,0.0,quiet,False
2026-07-03,2026,Pong,ecmwf_aifs025_single,3,19.23678606413649,53.477665795694904,0.0,quiet,False
2026-07-04,2026,Pong,ecmwf_aifs025_single,3,18.689684674851527,52.55692422545726,0.0,quiet,False
2026-07-05,2026,Pong,ecmwf_aifs025_single,3,22.707409597998797,59.5371407241508,0.0,quiet,False
2026-07-06,2026,Pong,ecmwf_aifs025_single,3,40.84486338242046,81.28654970760235,0.0,watch,False
2026-07-07,2026,Pong,ecmwf_aifs025_single,3,31.849847724431115,72.0915764588777,0.0,quiet,False
2026-07-08,2026,Pong,ecmwf_aifs025_single,3,23.231361324447303,60.28368794326241,0.0,quiet,False
2026-07-09,2026,Pong,ecmwf_aifs025_single,3,14.60598142746219,45.054124673385594,0.0,quiet,False
2026-07-10,2026,Pong,ecmwf_aifs025_single,3,12.297255256060756,40.56239890506408,0.0,quiet,False
2026-07-11,2026,Pong,ecmwf_aifs025_single,3,6.278578343879172,25.53191489361702,0.0,quiet,False
2026-07-12,2026,Pong,ecmwf_aifs025_single,3,6.67690621272442,26.676620629588154,0.0,quiet,False
2026-07-13,2026,Pong,ecmwf_aifs025_single,3,7.4866284209940455,29.140226452656464,0.0,quiet,False
2026-07-14,2026,Pong,ecmwf_aifs025_single,3,9.831739863040347,35.00062212268259,0.0,quiet,False
2026-07-15,2026,Pong,ecmwf_aifs025_single,3,16.82328024446217,48.985940027373395,0.0,quiet,False
2026-07-16,2026,Pong,ecmwf_aifs025_single,3,39.71178181664061,80.31603832275724,0.3333333333333333,watch,False
2026-07-17,2026,Pong,ecmwf_aifs025_single,3,78.71556314022702,96.6280950603459,0.6666666666666666,alert,False
2026-07-18,2026,Pong,ecmwf_aifs025_single,3,78.72846570182818,96.6280950603459,0.6666666666666666,alert,False
2026-07-19,2026,Pong,ecmwf_aifs025_single,3,75.30255965797703,96.03085728505661,1.0,alert,False
2026-07-20,2026,Pong,ecmwf_aifs025_single,3,48.518658389653126,86.91053875824312,0.6666666666666666,alert,False
2026-07-21,2026,Pong,ecmwf_aifs025_single,3,32.61558275533536,73.07453029737464,0.0,quiet,False
2026-07-22,2026,Pong,ecmwf_aifs025_single,3,29.67118012630955,69.10538758243125,0.0,quiet,False
2026-07-23,2026,Pong,ecmwf_aifs025_single,3,26.979145803463062,65.60905810625856,0.0,quiet,False
2026-07-24,2026,Pong,ecmwf_aifs025_single,3,26.790721929111797,65.42242130148065,0.0,quiet,False
2026-07-25,2026,Pong,ecmwf_aifs025_single,3,28.75121321461414,68.02289411471942,0.0,quiet,False
2026-07-26,2026,Pong,ecmwf_aifs025_single,3,31.163273514463512,71.32014433246236,0.0,quiet,False
2026-07-27,2026,Pong,ecmwf_aifs025_single,3,31.333910606582002,71.58143585915143,0.0,quiet,False
2026-07-28,2026,Pong,ecmwf_aifs025_single,3,33.16417790661258,73.75886524822694,0.0,quiet,False
2026-07-29,2026,Pong,ecmwf_aifs025_single,3,33.778665185646545,74.51785492099042,0.0,quiet,False
2026-07-30,2026,Pong,ecmwf_aifs025_single,3,31.790322198869035,72.05424909792211,0.0,quiet,False
2026-07-31,2026,Pong,ecmwf_aifs025_single,3,25.951541743846917,64.15329102899092,0.0,quiet,False
2026-08-01,2026,Pong,ecmwf_aifs025_single,3,26.873318312437796,65.52196093069553,0.0,quiet,False
2026-08-02,2026,Pong,ecmwf_aifs025_single,3,28.924676979496233,68.19708846584547,0.0,quiet,False
2026-08-03,2026,Pong,ecmwf_aifs025_single,3,33.03152142039488,73.65932561901207,0.0,quiet,False
2026-08-04,2026,Pong,ecmwf_aifs025_single,3,34.98649480360949,75.82431255443574,0.0,watch,False
2026-08-05,2026,Pong,ecmwf_aifs025_single,3,37.31550391359907,78.07639666542242,0.0,watch,False
2026-08-06,2026,Pong,ecmwf_aifs025_single,3,32.202301273838124,72.57683215130024,0.0,quiet,False
2026-08-07,2026,Pong,ecmwf_aifs025_single,3,27.56383466788175,66.43026004728132,0.0,quiet,False
2026-08-08,2026,Pong,ecmwf_aifs025_single,3,36.49025074854553,77.41694662187383,0.0,watch,False
2026-08-09,2026,Pong,ecmwf_aifs025_single,3,38.09445292802971,78.83538633818588,0.3333333333333333,watch,False
2026-08-10,2026,Pong,ecmwf_aifs025_single,3,28.123561521448988,67.20169217369664,0.0,quiet,False
2026-08-11,2026,Pong,ecmwf_aifs025_single,3,20.418405842383834,55.58044046285927,0.0,quiet,False
2026-08-12,2026,Pong,ecmwf_aifs025_single,3,29.621173537832988,69.08050267512753,0.0,quiet,False
2026-08-13,2026,Pong,ecmwf_aifs025_single,3,27.94533362439465,66.94040064700759,0.0,quiet,False
2026-08-14,2026,Pong,ecmwf_aifs025_single,3,23.734154083238593,61.0675625233296,0.0,quiet,False
2026-08-15,2026,Pong,ecmwf_aifs025_single,3,24.00916329134037,61.55281821575215,0.0,quiet,False
2026-08-16,2026,Pong,ecmwf_aifs025_single,3,26.103429930836754,64.29015801916138,0.0,quiet,False
2026-08-17,2026,Pong,ecmwf_aifs025_single,3,29.2453803266843,68.64501679731244,0.0,quiet,False
2026-08-18,2026,Pong,ecmwf_aifs025_single,3,24.316519110945027,61.95097673261167,0.0,quiet,False
2026-08-19,2026,Pong,ecmwf_aifs025_single,3,17.916402791519555,51.02650242627846,0.0,quiet,False
2026-08-20,2026,Pong,ecmwf_aifs025_single,3,14.00031590223595,43.9591887520219,0.0,quiet,False
2026-08-21,2026,Pong,ecmwf_aifs025_single,3,14.020227004365257,43.97163120567376,0.0,quiet,False
2026-08-22,2026,Pong,ecmwf_aifs025_single,3,10.128475923682782,35.72228443449048,0.0,quiet,False
2026-08-23,2026,Pong,ecmwf_aifs025_single,3,9.186223044533184,33.48264277715566,0.0,quiet,False
2026-08-24,2026,Pong,ecmwf_aifs025_single,3,11.015028465371852,37.51399776035834,0.0,quiet,False
2026-08-25,2026,Pong,ecmwf_aifs025_single,3,12.200183098786741,40.35087719298245,0.0,quiet,False
2026-08-26,2026,Pong,ecmwf_aifs025_single,3,12.737583464119048,41.32138857782755,0.0,quiet,False
2026-08-27,2026,Pong,ecmwf_aifs025_single,3,16.817251161452727,48.96105512006968,0.0,quiet,False
2026-08-28,2026,Pong,ecmwf_aifs025_single,3,20.88241695091464,56.40164240388204,0.0,quiet,False
2026-08-29,2026,Pong,ecmwf_aifs025_single,3,28.86746520078134,68.15976110488988,0.0,quiet,False
2026-08-30,2026,Pong,ecmwf_aifs025_single,3,29.564778972193245,69.01829040686823,0.0,quiet,False
2026-08-31,2026,Pong,ecmwf_aifs025_single,3,25.06588159792664,62.99614283936792,0.0,quiet,False
2026-09-01,2026,Pong,ecmwf_aifs025_single,3,18.112029582956396,51.461988304093566,0.0,quiet,False
2026-09-02,2026,Pong,ecmwf_aifs025_single,3,17.426435967083865,50.03110613412966,0.0,quiet,False
2026-09-03,2026,Pong,ecmwf_aifs025_single,3,16.302812733204384,48.06519845713575,0.0,quiet,False
2026-09-04,2026,Pong,ecmwf_aifs025_single,3,11.629046023056956,38.9324374766704,0.0,quiet,False
2026-09-05,2026,Pong,ecmwf_aifs025_single,3,5.853346069832571,24.374766703994027,0.0,quiet,False
2026-09-06,2026,Pong,ecmwf_aifs025_single,3,7.272464787580841,28.48077640910788,0.0,quiet,False
2026-09-07,2026,Pong,ecmwf_aifs025_single,3,5.084763761135056,22.259549583177805,0.0,quiet,False
2026-09-08,2026,Pong,ecmwf_aifs025_single,3,5.223384310861116,22.657708100037325,0.0,quiet,False
2026-09-09,2026,Pong,ecmwf_aifs025_single,3,10.998865733447028,37.476670399402764,0.0,quiet,False
2026-09-10,2026,Pong,ecmwf_aifs025_single,3,13.933318149650733,43.8347642155033,0.0,quiet,False
2026-09-11,2026,Pong,ecmwf_aifs025_single,3,12.996543304622925,41.79420181659823,0.0,quiet,False
2026-09-12,2026,Pong,ecmwf_aifs025_single,3,10.020465700068344,35.39878063954212,0.0,quiet,False
2026-09-13,2026,Pong,ecmwf_aifs025_single,3,8.230781135208076,31.118576583302225,0.0,quiet,False
2024-06-01,2024,Ranjit Sagar,ecmwf_ifs025,2,2.9832741050386042,19.696404130894614,0.0,quiet,False
2024-06-02,2024,Ranjit Sagar,ecmwf_ifs025,2,4.970108480692121,25.41993281075028,0.0,quiet,False
2024-06-03,2024,Ranjit Sagar,ecmwf_ifs025,2,11.362199446608093,41.632449919124056,0.0,quiet,False
2024-06-04,2024,Ranjit Sagar,ecmwf_ifs025,2,7.81872051349982,33.407988055244495,0.0,quiet,False
2024-06-05,2024,Ranjit Sagar,ecmwf_ifs025,2,2.7758316915388113,19.036954087346025,0.0,quiet,False
2024-06-06,2024,Ranjit Sagar,ecmwf_ifs025,2,3.986019432863908,22.670150553689187,0.0,quiet,False
2024-06-07,2024,Ranjit Sagar,ecmwf_ifs025,2,2.542206430886851,18.066442702500936,0.0,quiet,False
2024-06-08,2024,Ranjit Sagar,ecmwf_ifs025,2,1.5559502718201896,13.935548090083364,0.0,quiet,False
2024-06-09,2024,Ranjit Sagar,ecmwf_ifs025,2,1.3073803086487403,12.82816971506781,0.0,quiet,False
2024-06-10,2024,Ranjit Sagar,ecmwf_ifs025,2,2.080131956268289,16.06320766455145,0.0,quiet,False
2024-06-11,2024,Ranjit Sagar,ecmwf_ifs025,2,3.480642616929857,21.28903819833271,0.0,quiet,False
2024-06-12,2024,Ranjit Sagar,ecmwf_ifs025,2,3.214341085940284,20.4180664427025,0.0,quiet,False
2024-06-13,2024,Ranjit Sagar,ecmwf_ifs025,2,2.6171890924436028,18.302849321886274,0.0,quiet,False
2024-06-14,2024,Ranjit Sagar,ecmwf_ifs025,2,1.7669111739542784,14.682095309194972,0.0,quiet,False
2024-06-15,2024,Ranjit Sagar,ecmwf_ifs025,2,2.558991726736354,18.116212517108373,0.0,quiet,False
2024-06-16,2024,Ranjit Sagar,ecmwf_ifs025,2,3.51259727434782,21.36369292024387,0.0,quiet,False
2024-06-17,2024,Ranjit Sagar,ecmwf_ifs025,2,4.276162768789018,23.379370411845215,0.0,quiet,False
2024-06-18,2024,Ranjit Sagar,ecmwf_ifs025,2,5.876879851132458,27.970635809381612,0.0,quiet,False
2024-06-19,2024,Ranjit Sagar,ecmwf_ifs025,2,9.562234252939623,37.80017419435113,0.0,quiet,False
2024-06-20,2024,Ranjit Sagar,ecmwf_ifs025,2,11.2468296609777,41.371158392434985,0.0,quiet,False
2024-06-21,2024,Ranjit Sagar,ecmwf_ifs025,2,7.611566028905365,32.83563518725893,0.0,quiet,False
2024-06-22,2024,Ranjit Sagar,ecmwf_ifs025,2,4.777715231854755,24.897349757372154,0.0,quiet,False
2024-06-23,2024,Ranjit Sagar,ecmwf_ifs025,2,4.169503123796341,23.167848699763592,0.0,quiet,False
2024-06-24,2024,Ranjit Sagar,ecmwf_ifs025,2,6.228086077496153,28.903819833271122,0.0,quiet,False
2024-06-25,2024,Ranjit Sagar,ecmwf_ifs025,2,7.838705676222299,33.407988055244495,0.0,quiet,False
2024-06-26,2024,Ranjit Sagar,ecmwf_ifs025,2,10.22319442155185,39.293268632574346,0.0,quiet,False
2024-06-27,2024,Ranjit Sagar,ecmwf_ifs025,2,8.499742001663225,35.1872589274605,0.0,quiet,False
2024-06-28,2024,Ranjit Sagar,ecmwf_ifs025,2,8.805101040479189,35.884036331964666,0.0,quiet,False
2024-06-29,2024,Ranjit Sagar,ecmwf_ifs025,2,10.377595840384492,39.542117705611545,0.0,quiet,False
2024-06-30,2024,Ranjit Sagar,ecmwf_ifs025,2,10.43644927667553,39.66654224213015,0.0,quiet,False
2024-07-01,2024,Ranjit Sagar,ecmwf_ifs025,2,19.655278466473302,57.732984944631085,0.0,quiet,False
2024-07-02,2024,Ranjit Sagar,ecmwf_ifs025,2,51.117319357296765,87.71929824561403,1.0,alert,False
2024-07-03,2024,Ranjit Sagar,ecmwf_ifs025,2,65.21516498920283,93.3184023889511,0.5,alert,False
2024-07-04,2024,Ranjit Sagar,ecmwf_ifs025,2,34.782998459028775,75.53813612044296,0.0,watch,False
2024-07-05,2024,Ranjit Sagar,ecmwf_ifs025,2,12.38890156970802,43.822321761851434,0.0,quiet,False
2024-07-06,2024,Ranjit Sagar,ecmwf_ifs025,2,4.765847265214754,24.884907303720293,0.0,quiet,False
2024-07-07,2024,Ranjit Sagar,ecmwf_ifs025,2,7.951958589670459,33.656837128281694,0.0,quiet,False
2024-07-08,2024,Ranjit Sagar,ecmwf_ifs025,2,5.067169891430133,25.718551698394926,0.0,quiet,False
2024-07-09,2024,Ranjit Sagar,ecmwf_ifs025,2,6.164588124597461,28.71718302849322,0.0,quiet,False
2024-07-10,2024,Ranjit Sagar,ecmwf_ifs025,2,5.304650701203752,26.46509891750653,0.0,quiet,False
2024-07-11,2024,Ranjit Sagar,ecmwf_ifs025,2,4.1374682392224775,23.130521338808013,0.0,quiet,False
2024-07-12,2024,Ranjit Sagar,ecmwf_ifs025,2,3.788023500889863,22.160009953962923,0.0,quiet,False
2024-07-13,2024,Ranjit Sagar,ecmwf_ifs025,2,4.274413491739537,23.379370411845215,0.0,quiet,False
2024-07-14,2024,Ranjit Sagar,ecmwf_ifs025,2,6.848219052065383,30.77018788105014,0.0,quiet,False
2024-07-15,2024,Ranjit Sagar,ecmwf_ifs025,2,6.5986501903273505,30.123180291153417,0.0,quiet,False
2024-07-16,2024,Ranjit Sagar,ecmwf_ifs025,2,8.703007871121072,35.69739952718676,0.0,quiet,False
2024-07-17,2024,Ranjit Sagar,ecmwf_ifs025,2,7.525718729171934,32.62411347517731,0.0,quiet,False
2024-07-18,2024,Ranjit Sagar,ecmwf_ifs025,2,5.531088008528414,27.161876322010702,0.0,quiet,False
2024-07-19,2024,Ranjit Sagar,ecmwf_ifs025,2,12.994627340689838,45.477168097548834,0.0,quiet,False
2024-07-20,2024,Ranjit Sagar,ecmwf_ifs025,2,10.974346654953328,40.749035709841976,0.0,quiet,False
2024-07-21,2024,Ranjit Sagar,ecmwf_ifs025,2,17.742882622982137,54.385964912280706,0.0,quiet,False
2024-07-22,2024,Ranjit Sagar,ecmwf_ifs025,2,15.83752208835688,50.74032599228568,0.0,quiet,False
2024-07-23,2024,Ranjit Sagar,ecmwf_ifs025,2,9.824285182944667,38.34764215503297,0.0,quiet,False
2024-07-24,2024,Ranjit Sagar,ecmwf_ifs025,2,12.842791982692336,45.016797312430015,0.0,quiet,False
2024-07-25,2024,Ranjit Sagar,ecmwf_ifs025,2,19.574930667801176,57.633445315416196,0.0,quiet,False
2024-07-26,2024,Ranjit Sagar,ecmwf_ifs025,2,23.05829529806733,62.44867487868607,0.0,quiet,False
2024-07-27,2024,Ranjit Sagar,ecmwf_ifs025,2,26.05489825764107,66.40537513997761,0.0,quiet,False
2024-07-28,2024,Ranjit Sagar,ecmwf_ifs025,2,31.570063620796233,72.76346895607814,0.0,quiet,False
2024-07-29,2024,Ranjit Sagar,ecmwf_ifs025,2,39.412425457638534,79.79345526937912,0.5,watch,False
2024-07-30,2024,Ranjit Sagar,ecmwf_ifs025,2,58.152423196665254,90.96677864874954,0.0,alert,False
2024-07-31,2024,Ranjit Sagar,ecmwf_ifs025,2,48.91747354071578,86.59947741694663,0.0,watch,False
2024-08-01,2024,Ranjit Sagar,ecmwf_ifs025,2,41.55167674468174,81.57272614159513,0.5,watch,False
2024-08-02,2024,Ranjit Sagar,ecmwf_ifs025,2,52.10189278844452,88.2916511135996,0.0,watch,False
2024-08-03,2024,Ranjit Sagar,ecmwf_ifs025,2,32.5282378877562,73.60955580440462,0.0,quiet,False
2024-08-04,2024,Ranjit Sagar,ecmwf_ifs025,2,52.35333195833941,88.42851810377006,0.0,watch,False
2024-08-05,2024,Ranjit Sagar,ecmwf_ifs025,2,53.82121582543214,89.11285305462238,0.0,watch,False
2024-08-06,2024,Ranjit Sagar,ecmwf_ifs025,2,36.982318009630134,77.60358342665174,0.0,watch,False
2024-08-07,2024,Ranjit Sagar,ecmwf_ifs025,2,30.14386513956044,71.15839243498819,0.0,quiet,False
2024-08-08,2024,Ranjit Sagar,ecmwf_ifs025,2,41.159008640887535,81.16212517108374,0.0,watch,False
2024-08-09,2024,Ranjit Sagar,ecmwf_ifs025,2,52.595590713785796,88.57782754759238,0.0,watch,False
2024-08-10,2024,Ranjit Sagar,ecmwf_ifs025,2,34.04787656926934,74.94089834515366,0.0,quiet,False
2024-08-11,2024,Ranjit Sagar,ecmwf_ifs025,2,21.30997983821672,60.0348388702252,0.0,quiet,False
2024-08-12,2024,Ranjit Sagar,ecmwf_ifs025,2,31.30315592747511,72.41508025382606,0.0,quiet,False
2024-08-13,2024,Ranjit Sagar,ecmwf_ifs025,2,45.476169557461944,84.53403011073783,0.0,watch,False
2024-08-14,2024,Ranjit Sagar,ecmwf_ifs025,2,25.259277383162186,65.50951847704367,0.0,quiet,False
2024-08-15,2024,Ranjit Sagar,ecmwf_ifs025,2,27.061169020984185,67.48786860768944,0.0,quiet,False
2024-08-16,2024,Ranjit Sagar,ecmwf_ifs025,2,21.83343568120737,60.74405872838123,0.0,quiet,False
2024-08-17,2024,Ranjit Sagar,ecmwf_ifs025,2,22.78934327931448,62.05051636182656,0.0,quiet,False
2024-08-18,2024,Ranjit Sagar,ecmwf_ifs025,2,18.754420217128228,56.227448052756,0.0,quiet,False
2024-08-19,2024,Ranjit Sagar,ecmwf_ifs025,2,10.412452367822954,39.62921488117457,0.0,quiet,False
2024-08-20,2024,Ranjit Sagar,ecmwf_ifs025,2,9.66180899723534,37.97436854547717,0.0,quiet,False
2024-08-21,2024,Ranjit Sagar,ecmwf_ifs025,2,10.213121354144644,39.28082617892248,0.0,quiet,False
2024-08-22,2024,Ranjit Sagar,ecmwf_ifs025,2,7.048310670384327,31.25544357347269,0.0,quiet,False
2024-08-23,2024,Ranjit Sagar,ecmwf_ifs025,2,10.140580371127545,39.094189374144584,0.0,quiet,False
2024-08-24,2024,Ranjit Sagar,ecmwf_ifs025,2,15.473611838640148,50.16797312430011,0.0,quiet,False
2024-08-25,2024,Ranjit Sagar,ecmwf_ifs025,2,22.127687012837207,61.16710215254449,0.0,quiet,False
2024-08-26,2024,Ranjit Sagar,ecmwf_ifs025,2,21.397828933496605,60.13437849944009,0.0,quiet,False
2024-08-27,2024,Ranjit Sagar,ecmwf_ifs025,2,29.17134518417008,69.95147443075774,0.0,quiet,False
2024-08-28,2024,Ranjit Sagar,ecmwf_ifs025,2,18.11298873051529,55.04541495582929,0.0,quiet,False
2024-08-29,2024,Ranjit Sagar,ecmwf_ifs025,2,7.394052734181168,32.36282194848824,0.0,quiet,False
2024-08-30,2024,Ranjit Sagar,ecmwf_ifs025,2,10.657671603124975,40.052258305337816,0.0,quiet,False
2024-08-31,2024,Ranjit Sagar,ecmwf_ifs025,2,14.893784926787326,49.110364563892,0.0,quiet,False
2024-09-01,2024,Ranjit Sagar,ecmwf_ifs025,2,21.91118852403607,60.868483264899844,0.0,quiet,False
2024-09-02,2024,Ranjit Sagar,ecmwf_ifs025,2,18.018197124076515,54.883663058355104,0.0,quiet,False
2024-09-03,2024,Ranjit Sagar,ecmwf_ifs025,2,10.633667172077612,40.03981585168595,0.0,quiet,False
2024-09-04,2024,Ranjit Sagar,ecmwf_ifs025,2,8.373929151568342,34.85131267886027,0.0,quiet,False
2024-09-05,2024,Ranjit Sagar,ecmwf_ifs025,2,8.329836533933726,34.77665795694911,0.0,quiet,False
2024-09-06,2024,Ranjit Sagar,ecmwf_ifs025,2,4.49952262109511,24.101032723653105,0.0,quiet,False
2024-09-07,2024,Ranjit Sagar,ecmwf_ifs025,2,5.930544684569778,28.08261789224835,0.0,quiet,False
2024-09-08,2024,Ranjit Sagar,ecmwf_ifs025,2,9.787159268307626,38.26054497946995,0.0,quiet,False
2024-09-09,2024,Ranjit Sagar,ecmwf_ifs025,2,7.569387932098312,32.760980465347764,0.0,quiet,False
2024-09-10,2024,Ranjit Sagar,ecmwf_ifs025,2,3.223105809234264,20.442951350006222,0.0,quiet,False
2024-09-11,2024,Ranjit Sagar,ecmwf_ifs025,2,3.7198812615080232,21.96093069553316,0.0,quiet,False
2024-09-12,2024,Ranjit Sagar,ecmwf_ifs025,2,5.019960079151322,25.556799800920743,0.0,quiet,False
2024-09-13,2024,Ranjit Sagar,ecmwf_ifs025,2,3.4020187672287747,20.99041931068807,0.0,quiet,False
2024-09-14,2024,Ranjit Sagar,ecmwf_ifs025,2,3.9940700222846814,22.682593007341048,0.0,quiet,False
2024-09-15,2024,Ranjit Sagar,ecmwf_ifs025,2,9.92770690422419,38.571606320766456,0.0,quiet,False
2024-09-16,2024,Ranjit Sagar,ecmwf_ifs025,2,8.546796062799828,35.28679855667537,0.0,quiet,False
2024-09-17,2024,Ranjit Sagar,ecmwf_ifs025,2,12.447956034137817,43.89697648376259,0.0,quiet,False
2024-09-18,2024,Ranjit Sagar,ecmwf_ifs025,2,5.540754791120301,27.21164613661814,0.0,quiet,False
2024-09-19,2024,Ranjit Sagar,ecmwf_ifs025,2,1.6020658276902489,14.134627348513126,0.0,quiet,False
2024-09-20,2024,Ranjit Sagar,ecmwf_ifs025,2,1.987221819024911,15.752146323254944,0.0,quiet,False
2024-09-21,2024,Ranjit Sagar,ecmwf_ifs025,2,2.7919498995938015,19.099166355605327,0.0,quiet,False
2024-09-22,2024,Ranjit Sagar,ecmwf_ifs025,2,6.179950747602605,28.74206793579694,0.0,quiet,False
2024-09-23,2024,Ranjit Sagar,ecmwf_ifs025,2,10.744765070206672,40.189125295508276,0.0,quiet,False
2024-09-24,2024,Ranjit Sagar,ecmwf_ifs025,2,10.511523916120767,39.84073659325619,0.0,quiet,False
2024-09-25,2024,Ranjit Sagar,ecmwf_ifs025,2,6.829738544042521,30.73286052009456,0.0,quiet,False
2024-09-26,2024,Ranjit Sagar,ecmwf_ifs025,2,4.2354494432281395,23.279830782630334,0.0,quiet,False
2024-09-27,2024,Ranjit Sagar,ecmwf_ifs025,2,1.9492365331858232,15.453527435610305,0.0,quiet,False
2025-06-01,2025,Ranjit Sagar,ecmwf_aifs025_single,3,12.656773211436382,44.48177180540002,0.0,quiet,False
2025-06-02,2025,Ranjit Sagar,ecmwf_aifs025_single,3,11.849870871386578,42.615403757621,0.0,quiet,False
2025-06-03,2025,Ranjit Sagar,ecmwf_aifs025_single,3,8.458431934492756,35.07527684459376,0.0,quiet,False
2025-06-04,2025,Ranjit Sagar,ecmwf_aifs025_single,3,4.177128615723429,23.167848699763592,0.0,quiet,False
2025-06-05,2025,Ranjit Sagar,ecmwf_aifs025_single,3,3.1231224213470394,20.094562647754138,0.0,quiet,False
2025-06-06,2025,Ranjit Sagar,ecmwf_aifs025_single,3,2.910419807506604,19.49732487246485,0.0,quiet,False
2025-06-07,2025,Ranjit Sagar,ecmwf_aifs025_single,3,2.647952222700689,18.48948612666418,0.0,quiet,False
2025-06-08,2025,Ranjit Sagar,ecmwf_aifs025_single,3,2.4096696303826484,17.481647380863507,0.0,quiet,False
2025-06-09,2025,Ranjit Sagar,ecmwf_aifs025_single,3,3.201491695813374,20.3558541744432,0.0,quiet,False
2025-06-10,2025,Ranjit Sagar,ecmwf_aifs025_single,3,4.9850391024684,25.444817718054004,0.0,quiet,False
2025-06-11,2025,Ranjit Sagar,ecmwf_aifs025_single,3,6.426640305904505,29.60059723777529,0.0,quiet,False
2025-06-12,2025,Ranjit Sagar,ecmwf_aifs025_single,3,8.7136855619022,35.72228443449048,0.0,quiet,False
2025-06-13,2025,Ranjit Sagar,ecmwf_aifs025_single,3,22.398683558380714,61.51549085479656,0.0,quiet,False
2025-06-14,2025,Ranjit Sagar,ecmwf_aifs025_single,3,33.12997331418697,74.13213885778276,0.0,quiet,False
2025-06-15,2025,Ranjit Sagar,ecmwf_aifs025_single,3,38.78267517724621,79.38285429886773,0.0,watch,False
2025-06-16,2025,Ranjit Sagar,ecmwf_aifs025_single,3,19.05984010949324,56.70026129152669,0.0,quiet,False
2025-06-17,2025,Ranjit Sagar,ecmwf_aifs025_single,3,12.627475585947332,44.38223217618514,0.0,quiet,False
2025-06-18,2025,Ranjit Sagar,ecmwf_aifs025_single,3,17.032316254930777,53.191489361702125,0.0,quiet,False
2025-06-19,2025,Ranjit Sagar,ecmwf_aifs025_single,3,25.743707072790393,66.08187134502924,0.0,quiet,False
2025-06-20,2025,Ranjit Sagar,ecmwf_aifs025_single,3,25.531225853107497,65.88279208659948,0.0,quiet,False
2025-06-21,2025,Ranjit Sagar,ecmwf_aifs025_single,3,22.626253265251,61.76433992783377,0.0,quiet,False
2025-06-22,2025,Ranjit Sagar,ecmwf_aifs025_single,3,31.520772260446854,72.6514868732114,0.0,quiet,False
2025-06-23,2025,Ranjit Sagar,ecmwf_aifs025_single,3,46.5277277161092,85.24324996889386,0.0,watch,False
2025-06-24,2025,Ranjit Sagar,ecmwf_aifs025_single,3,47.729968323361746,85.8902575587906,0.3333333333333333,watch,False
2025-06-25,2025,Ranjit Sagar,ecmwf_aifs025_single,3,29.995578804842623,71.03396789846957,0.0,quiet,False
2025-06-26,2025,Ranjit Sagar,ecmwf_aifs025_single,3,26.1682731370774,66.54224213014807,0.0,quiet,False
2025-06-27,2025,Ranjit Sagar,ecmwf_aifs025_single,3,30.952295635775045,72.0915764588777,0.0,quiet,False
2025-06-28,2025,Ranjit Sagar,ecmwf_aifs025_single,3,28.082437343569268,68.60768943635685,0.0,quiet,False
2025-06-29,2025,Ranjit Sagar,ecmwf_aifs025_single,3,28.072322968813236,68.58280452905313,0.0,quiet,False
2025-06-30,2025,Ranjit Sagar,ecmwf_aifs025_single,3,23.204291476849903,62.64775413711584,0.0,quiet,False
2025-07-01,2025,Ranjit Sagar,ecmwf_aifs025_single,3,25.549714602464228,65.88279208659948,0.0,quiet,False
2025-07-02,2025,Ranjit Sagar,ecmwf_aifs025_single,3,30.046943356866436,71.0588528057733,0.0,quiet,False
2025-07-03,2025,Ranjit Sagar,ecmwf_aifs025_single,3,36.13691326521072,76.80726639293269,0.0,watch,False
2025-07-04,2025,Ranjit Sagar,ecmwf_aifs025_single,3,51.308490673772894,87.86860768943636,0.0,watch,False
2025-07-05,2025,Ranjit Sagar,ecmwf_aifs025_single,3,47.283970188520875,85.67873584670897,0.0,watch,False
2025-07-06,2025,Ranjit Sagar,ecmwf_aifs025_single,3,37.49630484765901,78.15105138733358,0.3333333333333333,watch,False
2025-07-07,2025,Ranjit Sagar,ecmwf_aifs025_single,3,40.20312018626277,80.47779022023143,0.3333333333333333,watch,False
2025-07-08,2025,Ranjit Sagar,ecmwf_aifs025_single,3,35.99970582896744,76.69528431006594,0.0,watch,False
2025-07-09,2025,Ranjit Sagar,ecmwf_aifs025_single,3,21.778276807563266,60.65696155281821,0.0,quiet,False
2025-07-10,2025,Ranjit Sagar,ecmwf_aifs025_single,3,19.746785664048712,57.869851934801545,0.0,quiet,False
2025-07-11,2025,Ranjit Sagar,ecmwf_aifs025_single,3,20.013398913064428,58.16847082244618,0.0,quiet,False
2025-07-12,2025,Ranjit Sagar,ecmwf_aifs025_single,3,24.68557883073163,64.73808635062835,0.0,quiet,False
2025-07-13,2025,Ranjit Sagar,ecmwf_aifs025_single,3,27.443440531081333,67.9357969391564,0.0,quiet,False
2025-07-14,2025,Ranjit Sagar,ecmwf_aifs025_single,3,31.587515457894547,72.76346895607814,0.0,quiet,False
