date,dam,storage_bcm,hei,forced_release_bcm,peak_release_cusecs,release_day1_cusecs,inflow_day1_cusecs,rain_day1_mm,day_of_exhaustion,storage_basis,reanchor_gap_bcm
2020-08-14,Bhakra,3.7327,-0.2829368494639923,0.0,0.0,0.0,50551.791272464354,2.6191828764202896,,cwc,-0.026697882751934632
2020-08-15,Bhakra,3.78216,-0.2754557244851559,0.0,0.0,0.0,52402.18440034175,7.28090018947215,,cwc,-0.011401475992461663
2020-08-16,Bhakra,3.84,-0.26335007370605357,0.0,0.0,0.0,48274.473918097894,3.195962454344397,,cwc,-0.015254349416144564
2020-08-17,Bhakra,3.88973,-0.2511706700260236,0.0,0.0,0.0,42912.61166701372,1.877811171870129,,cwc,-0.01724310494110881
2020-08-18,Bhakra,4.00095,-0.22720022367023493,0.0,0.0,0.0,45271.7611181391,4.650410808430725,,cwc,-0.09185130600321134
2020-08-19,Bhakra,4.05502,-0.21644137323012771,0.0,0.0,0.0,46888.74588729665,5.882190947035786,,cwc,-0.02892946864779411
2020-08-20,Bhakra,4.05502,-0.20922027101704582,0.0,0.0,0.0,55546.310827293775,11.380508506974042,,cwc,0.029096606745952158
2020-08-21,Bhakra,4.12089,-0.19978740396895847,0.0,0.0,0.0,54896.625624500135,6.772708048410144,,cwc,-0.015592006587850982
2020-08-22,Bhakra,4.19677,-0.19015359518148484,0.0,0.0,0.0,47604.86914734732,2.121965798193371,,cwc,-0.02719151051731039
2020-08-23,Bhakra,4.25391,-0.17951895755970768,0.0,0.0,0.0,45254.931042612305,2.616277292318793,,cwc,-0.02629134359840979
2020-08-24,Bhakra,4.28749,-0.20151757655878777,0.0,0.0,0.0,48830.04917179358,6.776758800545808,,cwc,-0.008480644699007556
2020-08-25,Bhakra,4.31671,-0.20841200708112512,0.0,0.0,0.0,46104.20213143416,3.3740658950564653,,cwc,0.0046261518882957375
2020-08-26,Bhakra,4.34899,-0.22112868235700622,0.0,0.0,0.0,51594.29969714074,9.22121084447637,,cwc,-0.0051028388215543785
2020-08-27,Bhakra,4.38781,-0.23217615431640057,0.0,0.0,0.0,52802.81314782944,6.778001543886339,,cwc,0.0017890996253804303
2020-08-28,Bhakra,4.72294,-0.1817658651205793,0.0,0.0,0.0,46768.64105435095,2.505160767063457,,cwc,-0.29156418091969805
2020-08-29,Bhakra,4.48768,-0.22576761054993905,0.0,0.0,0.0,41583.21698931395,0.2812858512192573,,cwc,0.26406276119876537
2020-08-30,Bhakra,4.51996,-0.21961816315073107,0.0,0.0,0.0,41264.128145299175,2.6664812941566893,,cwc,-0.016163770512054754
2020-08-31,Bhakra,4.5518,-0.21476570911671597,0.0,0.0,0.0,38004.6591823147,0.1012214744613633,,cwc,-0.016504445474678775
2020-09-01,Bhakra,4.58887,-0.20823086032786742,0.0,0.0,0.0,36322.15432371425,0.0825004671460237,,cwc,-0.029708982530991968
2020-09-02,Bhakra,4.62158,-0.2008637024450309,0.0,0.0,0.0,37747.682090578994,1.5625392631675776,,cwc,-0.029465357773310608
2020-09-03,Bhakra,4.64906,-0.19617535889325824,0.0,0.0,0.0,43088.63603049443,6.481113462188928,,cwc,-0.02074769639939955
2020-09-04,Bhakra,4.6918,-0.19161989163432686,0.0,0.0,0.0,39849.11401248534,0.2945376724059764,,cwc,-0.022940649100098298
2020-09-05,Bhakra,4.72836,-0.1869139178410009,0.0,0.0,0.0,38473.486316396484,1.0793608081796866,,cwc,-0.024686384448627585
2020-09-06,Bhakra,4.76356,-0.18194541296800715,0.0,0.0,0.0,40562.57954165051,2.811754435846798,,cwc,-0.02669196152965725
2020-09-07,Bhakra,4.79924,-0.17786307027745868,0.0,0.0,0.0,37722.46813594336,0.2461794913410497,,cwc,-0.02206083713238005
