date,Sutlej local (Pong),Beas local (Pong),Harike local (Pong),Sutlej local (Ranjit Sagar),Beas local (Ranjit Sagar),Harike local (Ranjit Sagar)
1961-04-07,21.751925574328997,101.09084121509035,78.67465039028797,9.061467677564504,56.47109729413777,35.27493983595164
1961-04-08,0.0,72.00613791026564,13.140087677569158,0.0,30.36226306156237,5.48062198060716
1961-04-09,18.099281235452185,7.1005715030167496,214.14671765056096,20.857573136199406,8.266823492447964,247.08585369729028
1961-04-10,373.2977595243922,522.9794140155972,1187.3548201851063,409.3442937672317,599.2935092121818,1132.0032310423435
1961-04-11,1030.9331324044374,1395.8598173191406,2088.1815128342855,785.8890634717073,1034.2234593136766,1345.9874134088523
1961-04-12,1297.182398227693,1837.682933315788,2285.0623993995873,825.2399276091837,1253.0366399789048,1608.2944657157745
1961-04-13,1175.1146169919111,2245.637785589286,2325.378902954252,724.6447848773149,1614.0034667876846,1362.1347920167848
1961-04-14,968.4251531232384,2308.2534089719247,1543.5933141063351,595.4405279724359,1401.2759474014492,854.9847798918622
1961-04-15,669.0022823918559,1504.1686603713547,1371.0774506446628,365.7919270681738,810.6212321190719,1038.7275881998694
1961-04-16,297.9630454321389,659.5812741434133,1006.9973892013522,126.81531926724256,295.39411986252577,375.3986339415736
1961-04-17,84.20735982789597,179.48157890717184,208.7363192952284,40.840922848722315,87.3575778824127,114.61217719212891
1961-04-18,24.528909802938625,158.44592527904936,129.90647137003626,10.357455749532333,157.20968941087523,54.73856168180071
1961-04-19,0.0,323.92579990859423,0.0,0.0,259.4442178970074,0.0
1961-04-20,6.842764214376549,281.75670888269946,0.15109691111100412,7.886987998584761,120.23797876962391,0.17475683699841424
1961-04-21,9.14305154583771,164.2519940277946,0.19870932515054499,3.028271454969508,123.721638554936,0.06579990760906232
1961-04-22,13.041599105844373,138.2561717116375,2.179381464693213,14.02906387164979,51.28887732890782,2.4833144862293595
1961-04-23,16.962082240984195,22.571448796830317,2.9330372933583617,5.755631582528375,12.533063979209201,0.9742025391566739
1961-04-24,2.8795440867570616,15.976657307970562,0.5438203375977747,1.699936430761851,6.687588245102216,0.320861326262457
1961-04-25,2.710202559942074,0.0,0.5118391060183122,1.1250492639491927,0.0,0.21235193999551996
1961-04-26,0.0,0.0,0.0,0.0,0.0,0.0
1961-04-27,0.0,0.0,0.0,0.0,0.0,0.0
1961-04-28,0.0,0.0,0.0,0.0,0.0,0.0
1961-04-29,0.0,0.0,0.0,0.0,0.0,0.0
1961-04-30,1.1401575632057503,0.0,0.0,1.310065115902819,0.0,0.0
1961-05-01,1.5425269243603454,0.0406473019817693,0.0,0.510805313158637,0.04670460829305046,0.0
1961-05-02,0.2894671680935892,0.05498356674809859,0.0,0.17079079146349738,0.018207057244646198,0.0
1961-05-03,0.2724440523742587,0.010318093711626428,0.0,0.11303249389107677,0.006087637769086015,0.0
1961-05-04,0.0,0.009711302605012486,0.0,0.0,0.004028910885938303,0.0
1961-05-05,0.0,25.707660571788164,21.344754598221602,0.0,29.538690039042297,24.525573753169297
1961-05-06,0.0,66.90578035605463,28.907533501022254,0.0,48.36510304939674,9.57504253659402
1961-05-07,3.99450152775923,162.8508088999093,16.518788099781336,4.589766604033427,148.18582154727883,15.952412164950141
1961-05-08,9.18017111392671,225.69359466510895,20.840395645220976,6.127247358424249,123.8537591121446,7.9172508284824366
1961-05-09,54.48456451247393,113.43769688875976,11.082311223553816,57.874033985915595,46.2001798752152,10.371608715347257
1961-05-10,69.01740614657072,209.5385962706846,12.709172295938172,24.234157080514382,214.20215578241294,4.480068490860059
1961-05-11,18.899100947483998,278.8532274111424,2.8528891598427504,12.8027139238845,122.58552736353475,2.1185847951812162
1961-05-12,59.29003732942471,323.1848989216417,27.427944851153757,55.124749201990554,313.77497448072,29.324349819644112
1961-05-13,157.51818081755908,588.4819371953197,245.45661857143696,133.96753094842958,383.64929982450076,254.83605620017647
1961-05-14,181.6679767770748,422.5618961340723,434.08892583621775,91.42015411550955,204.7124202874193,258.6085834489471
1961-05-15,145.1552063298178,311.00812358003935,267.6542636063247,108.16781691708236,228.11425284529477,119.9644909588746
1961-05-16,193.3484914207164,280.289722573543,128.93661399106475,129.58362875362977,143.64336584516656,69.16795654354664
1961-05-17,125.33021784717802,110.0211553738172,59.123447917978964,46.89977001910622,46.519177963246044,23.769095761611748
1961-05-18,34.19404337653996,40.294663264858556,8.629381908029568,17.645505349780176,19.091312568137266,4.29074163728151
1961-05-19,17.482948964765328,10.969716877484629,3.6619371938535425,7.288999891096922,4.584912892405616,1.522630740144507
1961-05-20,0.007490290176310356,0.0,0.0,0.0044384943217105986,0.0,0.0
1961-05-21,16.813637382402305,0.0,7.462409428976125,19.35949106206484,0.0,8.576201046933532
1961-05-22,286.83456531231894,49.70469602968236,348.73437793867566,311.29847698099616,57.11174531172185,392.4897653089894
1961-05-23,380.61979451327494,67.76588419354185,468.7353312926577,132.89485550170815,22.48136744044786,156.41942277420793
1961-05-24,82.72119728366415,12.716794942815685,89.41578676860169,47.38205891436053,7.516778779361191,52.67423674938578
1961-05-25,70.01393671602138,11.968939932811384,82.4481342978647,30.207661491702748,4.974742749173982,34.35989688421673
1961-05-26,3.1822126665658024,0.0,0.0,1.2726014336590306,0.0,0.0
1961-05-27,0.6263322460020591,0.0,0.0,0.31117220447494337,0.0,0.0
1961-05-28,0.2521074260578771,0.0,0.0,0.10461830858300725,0.0,0.0
1961-05-29,0.0,0.0,0.0,0.0,0.0,0.0
1961-05-30,0.0,0.0,0.0,0.0,0.0,0.0
1961-05-31,0.0,0.0,0.0,0.0,0.0,0.0
1961-06-01,0.0,0.0,0.0,0.0,0.0,0.0
1961-06-02,0.0,0.0,0.0,0.0,0.0,0.0
1961-06-03,0.0,0.0,0.0,0.0,0.0,0.0
1961-06-04,0.0,0.0,0.0,0.0,0.0,0.0
1961-06-05,0.0,0.0,0.0,0.0,0.0,0.0
1961-06-06,0.9578584786286128,13.35002194030378,0.0,1.1005996182622724,15.339457110958225,0.0
1961-06-07,3.0528716523908797,18.096738362970036,6.205837962652735,2.448027083160355,5.99548352115626,7.130638862717994
1961-06-08,157.3171411093939,3.3959936276845304,61.144724985951,178.69652831647866,2.004625538158069,63.393626490216164
1961-06-09,779.0859865085429,496.57358647165483,227.16950817715042,723.584913299818,568.5119125433163,201.7671829073588
1961-06-10,1691.8156717279649,743.4832661122765,471.0210736717479,1274.2164057963744,270.5203609467682,361.67537763047255
1961-06-11,1631.228876590053,602.1531352982387,543.6495701302681,775.0568666253715,600.3148025175608,319.06541246852635
1961-06-12,1322.107023911805,854.0902401628789,715.8130831216696,1098.6826890888321,382.49338225750756,592.0980939471531
1961-06-13,1580.5229011934541,310.37046539352485,796.8737922099367,884.9960150402086,188.85911338036985,396.2386286192759
1961-06-14,908.5914274482631,221.42896429151264,356.0201966178659,549.8821610250485,95.26791109757788,172.61351458473533
1961-06-15,779.5446685184062,40.42271413159665,368.72117124555393,536.0042980132812,19.219803881717404,306.0955362323518
1961-06-16,590.4727501592052,26.367171633319497,337.498559218772,332.98502523726427,20.25304283354934,141.59436502913255
1961-06-17,308.46839060684584,16.09636288052295,95.58332543821237,148.14796992567165,5.430154337558145,45.609783538416515
1961-06-18,137.56893226348492,2.8479742622035396,56.90728577527987,75.11877065023798,1.696778550628222,27.570342410755824
1961-06-19,250.30965509915765,106.37880725955688,220.11661069939728,247.55732607475758,120.33608000909194,244.93580878073865
1961-06-20,1185.0833616933219,1329.1694791651973,2030.661414886631,1161.1947271072277,1416.653600048975,2111.228297091354
1961-06-21,3600.4160812091627,2938.9095784959986,7579.820266871624,3108.5338923651,1880.0354383422737,6739.173990984643
