year,window,district,pred,lo80,hi80,lo95,hi95
2023,2023-09-13,Bathinda,4e-06,0.0,0.001709,0.0,0.00833
2023,2023-09-13,Faridkot,4e-06,0.0,0.001709,0.0,0.00833
2023,2023-09-13,Fatehgarh Sahib,1e-06,0.0,0.001707,0.0,0.008328
2023,2023-09-13,Firozpur,0.001234,0.0,0.00294,0.0,0.009561
2023,2023-09-13,Gurdaspur,0.000201,0.0,0.001906,0.0,0.008527
2023,2023-09-13,Hoshiarpur,0.000267,0.0,0.001973,0.0,0.008594
2023,2023-09-13,Jalandhar,0.001335,0.0,0.003041,0.0,0.009662
2023,2023-09-13,Kapurthala,0.001767,6.2e-05,0.003473,0.0,0.010094
2023,2023-09-13,Ludhiana,0.000453,0.0,0.002159,0.0,0.00878
2023,2023-09-13,Mansa,6.8e-05,0.0,0.001773,0.0,0.008394
2023,2023-09-13,Moga,0.000165,0.0,0.00187,0.0,0.008491
2023,2023-09-13,Muktsar,2.7e-05,0.0,0.001733,0.0,0.008354
2023,2023-09-13,Nawanshahr,0.00044,0.0,0.002145,0.0,0.008766
2023,2023-09-13,Patiala,7.3e-05,0.0,0.001779,0.0,0.0084
2023,2023-09-13,Rupnagar,4e-06,0.0,0.001709,0.0,0.00833
2023,2023-09-13,Sahibzada Ajit Singh Nagar,-6e-06,0.0,0.0017,0.0,0.008321
2023,2023-09-13,Sangrur,5.2e-05,0.0,0.001757,0.0,0.008378
2023,2023-09-13,Tarn Taran,0.002039,0.000334,0.003744,0.0,0.010365
2023,2023-09-23,Amritsar,0.000337,0.0,0.002042,0.0,0.008663
2023,2023-09-23,Barnala,-3e-06,0.0,0.001702,0.0,0.008323
2023,2023-09-23,Bathinda,6e-06,0.0,0.001712,0.0,0.008333
2023,2023-09-23,Faridkot,-3e-06,0.0,0.001702,0.0,0.008323
2023,2023-09-23,Fatehgarh Sahib,4e-06,0.0,0.001709,0.0,0.00833
2023,2023-09-23,Firozpur,0.000772,0.0,0.002477,0.0,0.009098
2023,2023-09-23,Gurdaspur,0.000345,0.0,0.00205,0.0,0.008671
2023,2023-09-23,Hoshiarpur,0.000427,0.0,0.002132,0.0,0.008753
2023,2023-09-23,Jalandhar,0.001121,0.0,0.002826,0.0,0.009448
2023,2023-09-23,Kapurthala,0.001236,0.0,0.002941,0.0,0.009562
2023,2023-09-23,Ludhiana,0.000331,0.0,0.002037,0.0,0.008658
2023,2023-09-23,Mansa,2.4e-05,0.0,0.00173,0.0,0.008351
2023,2023-09-23,Moga,7e-05,0.0,0.001775,0.0,0.008396
2023,2023-09-23,Muktsar,2e-05,0.0,0.001725,0.0,0.008346
2023,2023-09-23,Nawanshahr,0.000438,0.0,0.002144,0.0,0.008765
2023,2023-09-23,Patiala,9.8e-05,0.0,0.001803,0.0,0.008424
2023,2023-09-23,Rupnagar,6e-06,0.0,0.001712,0.0,0.008333
2023,2023-09-23,Sahibzada Ajit Singh Nagar,6e-06,0.0,0.001712,0.0,0.008333
2023,2023-09-23,Sangrur,4.1e-05,0.0,0.001746,0.0,0.008368
2023,2023-09-23,Tarn Taran,0.000783,0.0,0.002488,0.0,0.009109
2024,2024-07-25,Amritsar,0.000643,0.0,0.00286,0.0,0.010036
2024,2024-07-25,Barnala,-3e-06,0.0,0.002214,0.0,0.00939
2024,2024-07-25,Bathinda,0.0,0.0,0.002217,0.0,0.009393
2024,2024-07-25,Faridkot,7.1e-05,0.0,0.002288,0.0,0.009464
2024,2024-07-25,Fatehgarh Sahib,7.4e-05,0.0,0.00229,0.0,0.009466
2024,2024-07-25,Firozpur,0.000126,0.0,0.002342,0.0,0.009518
2024,2024-07-25,Gurdaspur,0.000466,0.0,0.002682,0.0,0.009858
2024,2024-07-25,Hoshiarpur,7.7e-05,0.0,0.002294,0.0,0.00947
2024,2024-07-25,Jalandhar,0.000393,0.0,0.00261,0.0,0.009786
2024,2024-07-25,Kapurthala,-1.7e-05,0.0,0.0022,0.0,0.009376
2024,2024-07-25,Ludhiana,0.000264,0.0,0.00248,0.0,0.009656
2024,2024-07-25,Mansa,3.4e-05,0.0,0.00225,0.0,0.009426
2024,2024-07-25,Moga,0.000264,0.0,0.00248,0.0,0.009656
2024,2024-07-25,Muktsar,0.000212,0.0,0.002429,0.0,0.009605
2024,2024-07-25,Nawanshahr,0.000518,0.0,0.002735,0.0,0.009911
2024,2024-07-25,Patiala,0.002327,0.00011,0.004544,0.0,0.01172
2024,2024-07-25,Rupnagar,0.0,0.0,0.002217,0.0,0.009393
2024,2024-07-25,Sahibzada Ajit Singh Nagar,0.000463,0.0,0.00268,0.0,0.009856
2024,2024-07-25,Sangrur,1.8e-05,0.0,0.002235,0.0,0.009411
2024,2024-07-25,Tarn Taran,0.000587,0.0,0.002804,0.0,0.00998
2024,2024-08-04,Amritsar,0.000152,0.0,0.002369,0.0,0.009545
2024,2024-08-04,Barnala,-4.1e-05,0.0,0.002176,0.0,0.009352
2024,2024-08-04,Bathinda,-4.4e-05,0.0,0.002173,0.0,0.009349
2024,2024-08-04,Faridkot,-4.5e-05,0.0,0.002172,0.0,0.009348
2024,2024-08-04,Fatehgarh Sahib,-3.7e-05,0.0,0.00218,0.0,0.009356
2024,2024-08-04,Firozpur,0.000183,0.0,0.002399,0.0,0.009575
2024,2024-08-04,Gurdaspur,0.000191,0.0,0.002408,0.0,0.009584
2024,2024-08-04,Hoshiarpur,-3.9e-05,0.0,0.002178,0.0,0.009354
2024,2024-08-04,Jalandhar,0.000253,0.0,0.00247,0.0,0.009646
2024,2024-08-04,Kapurthala,0.000248,0.0,0.002465,0.0,0.009641
2024,2024-08-04,Ludhiana,0.000113,0.0,0.00233,0.0,0.009506
2024,2024-08-04,Mansa,-1.9e-05,0.0,0.002198,0.0,0.009374
2024,2024-08-04,Moga,-1.5e-05,0.0,0.002202,0.0,0.009378
2024,2024-08-04,Muktsar,-2.6e-05,0.0,0.002191,0.0,0.009367
2024,2024-08-04,Nawanshahr,0.000252,0.0,0.002469,0.0,0.009645
2024,2024-08-04,Patiala,-5.1e-05,0.0,0.002166,0.0,0.009342
2024,2024-08-04,Rupnagar,-4.4e-05,0.0,0.002172,0.0,0.009348
2024,2024-08-04,Sahibzada Ajit Singh Nagar,-5.1e-05,0.0,0.002166,0.0,0.009342
2024,2024-08-04,Sangrur,-5.5e-05,0.0,0.002162,0.0,0.009338
2024,2024-08-04,Tarn Taran,0.000331,0.0,0.002548,0.0,0.009724
2024,2024-08-14,Amritsar,0.000167,0.0,0.002384,0.0,0.00956
2024,2024-08-14,Barnala,-1.1e-05,0.0,0.002205,0.0,0.009381
2024,2024-08-14,Bathinda,-8e-06,0.0,0.002209,0.0,0.009385
2024,2024-08-14,Faridkot,-8e-06,0.0,0.002208,0.0,0.009384
2024,2024-08-14,Fatehgarh Sahib,-0.0,0.0,0.002216,0.0,0.009392
2024,2024-08-14,Firozpur,0.000211,0.0,0.002428,0.0,0.009604
2024,2024-08-14,Gurdaspur,4.1e-05,0.0,0.002258,0.0,0.009434
2024,2024-08-14,Hoshiarpur,-3e-06,0.0,0.002214,0.0,0.00939
2024,2024-08-14,Jalandhar,0.00023,0.0,0.002447,0.0,0.009623
2024,2024-08-14,Kapurthala,0.000193,0.0,0.002409,0.0,0.009585
2024,2024-08-14,Ludhiana,2.1e-05,0.0,0.002238,0.0,0.009414
2024,2024-08-14,Mansa,9e-06,0.0,0.002225,0.0,0.009401
2024,2024-08-14,Moga,1.2e-05,0.0,0.002229,0.0,0.009405
2024,2024-08-14,Muktsar,3e-06,0.0,0.002219,0.0,0.009395
2024,2024-08-14,Nawanshahr,1.8e-05,0.0,0.002235,0.0,0.009411
2024,2024-08-14,Patiala,-3.8e-05,0.0,0.002179,0.0,0.009355
2024,2024-08-14,Rupnagar,-1e-06,0.0,0.002215,0.0,0.009391
2024,2024-08-14,Sahibzada Ajit Singh Nagar,-8e-06,0.0,0.002208,0.0,0.009384
2024,2024-08-14,Sangrur,-3.3e-05,0.0,0.002183,0.0,0.009359
2024,2024-08-14,Tarn Taran,0.000454,0.0,0.002671,0.0,0.009847
2024,2024-08-24,Amritsar,0.000256,0.0,0.002473,0.0,0.009649
2024,2024-08-24,Barnala,-4e-06,0.0,0.002213,0.0,0.009389
2024,2024-08-24,Bathinda,-1e-06,0.0,0.002216,0.0,0.009392
2024,2024-08-24,Faridkot,-8e-06,0.0,0.002209,0.0,0.009385
2024,2024-08-24,Fatehgarh Sahib,0.0,0.0,0.002217,0.0,0.009393
2024,2024-08-24,Firozpur,0.000169,0.0,0.002386,0.0,0.009562
2024,2024-08-24,Gurdaspur,0.00058,0.0,0.002797,0.0,0.009973
2024,2024-08-24,Hoshiarpur,3.1e-05,0.0,0.002248,0.0,0.009424
2024,2024-08-24,Jalandhar,0.000334,0.0,0.002551,0.0,0.009727
2024,2024-08-24,Kapurthala,0.000256,0.0,0.002472,0.0,0.009648
2024,2024-08-24,Ludhiana,0.000164,0.0,0.002381,0.0,0.009557
2024,2024-08-24,Mansa,3e-06,0.0,0.00222,0.0,0.009396
2024,2024-08-24,Moga,1.4e-05,0.0,0.00223,0.0,0.009406
2024,2024-08-24,Muktsar,3e-06,0.0,0.00222,0.0,0.009396
2024,2024-08-24,Nawanshahr,0.000328,0.0,0.002545,0.0,0.009721
2024,2024-08-24,Patiala,5.6e-05,0.0,0.002273,0.0,0.009449
2024,2024-08-24,Rupnagar,-7e-06,0.0,0.00221,0.0,0.009386
2024,2024-08-24,Sahibzada Ajit Singh Nagar,-1.4e-05,0.0,0.002203,0.0,0.009379
2024,2024-08-24,Sangrur,0.000159,0.0,0.002376,0.0,0.009552
2024,2024-08-24,Tarn Taran,0.000432,0.0,0.002649,0.0,0.009825
2024,2024-09-03,Amritsar,0.000281,0.0,0.002498,0.0,0.009674
2024,2024-09-03,Barnala,1e-06,0.0,0.002218,0.0,0.009394
2024,2024-09-03,Bathinda,5e-06,0.0,0.002221,0.0,0.009397
2024,2024-09-03,Faridkot,-2e-06,0.0,0.002214,0.0,0.00939
2024,2024-09-03,Fatehgarh Sahib,6e-06,0.0,0.002222,0.0,0.009398
2024,2024-09-03,Firozpur,0.000175,0.0,0.002392,0.0,0.009568
2024,2024-09-03,Gurdaspur,0.000315,0.0,0.002531,0.0,0.009707
2024,2024-09-03,Hoshiarpur,3e-06,0.0,0.00222,0.0,0.009396
2024,2024-09-03,Jalandhar,0.000336,0.0,0.002553,0.0,0.009729
2024,2024-09-03,Kapurthala,0.000171,0.0,0.002387,0.0,0.009563
2024,2024-09-03,Ludhiana,0.00017,0.0,0.002386,0.0,0.009562
2024,2024-09-03,Mansa,8e-06,0.0,0.002225,0.0,0.009401
2024,2024-09-03,Moga,1.9e-05,0.0,0.002236,0.0,0.009412
2024,2024-09-03,Muktsar,8e-06,0.0,0.002225,0.0,0.009401
2024,2024-09-03,Nawanshahr,0.000328,0.0,0.002544,0.0,0.00972
2024,2024-09-03,Patiala,-4e-06,0.0,0.002213,0.0,0.009389
2024,2024-09-03,Rupnagar,-1e-06,0.0,0.002215,0.0,0.009391
2024,2024-09-03,Sahibzada Ajit Singh Nagar,-9e-06,0.0,0.002208,0.0,0.009384
2024,2024-09-03,Sangrur,1e-06,0.0,0.002218,0.0,0.009394
2024,2024-09-03,Tarn Taran,0.000488,0.0,0.002705,0.0,0.009881
2024,2024-09-13,Amritsar,0.000134,0.0,0.002351,0.0,0.009527
2024,2024-09-13,Barnala,-9e-06,0.0,0.002207,0.0,0.009383
2024,2024-09-13,Bathinda,-5e-06,0.0,0.002212,0.0,0.009388
2024,2024-09-13,Faridkot,-1.3e-05,0.0,0.002204,0.0,0.00938
2024,2024-09-13,Fatehgarh Sahib,0.000166,0.0,0.002383,0.0,0.009559
2024,2024-09-13,Firozpur,-3e-05,0.0,0.002187,0.0,0.009363
2024,2024-09-13,Gurdaspur,0.00016,0.0,0.002377,0.0,0.009553
2024,2024-09-13,Hoshiarpur,-6e-06,0.0,0.00221,0.0,0.009386
2024,2024-09-13,Jalandhar,0.000182,0.0,0.002398,0.0,0.009574
2024,2024-09-13,Kapurthala,5.9e-05,0.0,0.002276,0.0,0.009452
2024,2024-09-13,Ludhiana,0.00016,0.0,0.002377,0.0,0.009553
2024,2024-09-13,Mansa,-1e-06,0.0,0.002215,0.0,0.009391
2024,2024-09-13,Moga,1e-05,0.0,0.002226,0.0,0.009402
2024,2024-09-13,Muktsar,5e-06,0.0,0.002222,0.0,0.009398
2024,2024-09-13,Nawanshahr,0.000291,0.0,0.002507,0.0,0.009683
2024,2024-09-13,Patiala,0.000282,0.0,0.002499,0.0,0.009675
2024,2024-09-13,Rupnagar,-1.1e-05,0.0,0.002205,0.0,0.009381
2024,2024-09-13,Sahibzada Ajit Singh Nagar,-2e-05,0.0,0.002197,0.0,0.009373
2024,2024-09-13,Sangrur,0.000212,0.0,0.002429,0.0,0.009605
2024,2024-09-13,Tarn Taran,0.000378,0.0,0.002595,0.0,0.009771
2024,2024-09-23,Amritsar,0.00027,0.0,0.002486,0.0,0.009662
2024,2024-09-23,Barnala,-1.8e-05,0.0,0.002199,0.0,0.009375
2024,2024-09-23,Bathinda,-7e-06,0.0,0.00221,0.0,0.009386
2024,2024-09-23,Faridkot,-1.5e-05,0.0,0.002202,0.0,0.009378
2024,2024-09-23,Fatehgarh Sahib,-7e-06,0.0,0.00221,0.0,0.009386
2024,2024-09-23,Firozpur,6.9e-05,0.0,0.002286,0.0,0.009462
2024,2024-09-23,Gurdaspur,0.000307,0.0,0.002524,0.0,0.0097
2024,2024-09-23,Hoshiarpur,2.5e-05,0.0,0.002241,0.0,0.009417
2024,2024-09-23,Jalandhar,9.5e-05,0.0,0.002311,0.0,0.009487
2024,2024-09-23,Kapurthala,8.2e-05,0.0,0.002299,0.0,0.009475
2024,2024-09-23,Ludhiana,8e-06,0.0,0.002225,0.0,0.009401
2024,2024-09-23,Mansa,3e-06,0.0,0.00222,0.0,0.009396
2024,2024-09-23,Moga,7e-06,0.0,0.002224,0.0,0.0094
2024,2024-09-23,Muktsar,-3e-06,0.0,0.002213,0.0,0.009389
2024,2024-09-23,Nawanshahr,0.00021,0.0,0.002426,0.0,0.009602
2024,2024-09-23,Patiala,-1.4e-05,0.0,0.002203,0.0,0.009379
2024,2024-09-23,Rupnagar,-1.3e-05,0.0,0.002204,0.0,0.00938
2024,2024-09-23,Sahibzada Ajit Singh Nagar,-2.1e-05,0.0,0.002195,0.0,0.009371
2024,2024-09-23,Sangrur,0.000125,0.0,0.002342,0.0,0.009517
2024,2024-09-23,Tarn Taran,0.000384,0.0,0.002601,0.0,0.009777
2025,2025-07-25,Amritsar,0.009385,0.008579,0.010191,0.00253,0.01624
2025,2025-07-25,Barnala,0.005231,0.004425,0.006037,0.0,0.012086
2025,2025-07-25,Bathinda,0.008046,0.00724,0.008852,0.001191,0.014902
2025,2025-07-25,Faridkot,0.000676,0.0,0.001482,0.0,0.007532
2025,2025-07-25,Fatehgarh Sahib,0.008576,0.00777,0.009382,0.00172,0.015431
2025,2025-07-25,Firozpur,0.007884,0.007079,0.00869,0.001029,0.01474
2025,2025-07-25,Gurdaspur,0.008907,0.008101,0.009713,0.002052,0.015763
2025,2025-07-25,Hoshiarpur,0.008288,0.007482,0.009094,0.001433,0.015143
2025,2025-07-25,Jalandhar,0.006484,0.005678,0.00729,0.0,0.013339
2025,2025-07-25,Kapurthala,0.012883,0.012077,0.013689,0.006028,0.019739
2025,2025-07-25,Ludhiana,0.004646,0.00384,0.005452,0.0,0.011501
2025,2025-07-25,Mansa,0.008199,0.007393,0.009005,0.001344,0.015055
2025,2025-07-25,Moga,0.005874,0.005068,0.00668,0.0,0.012729
2025,2025-07-25,Muktsar,0.003841,0.003035,0.004647,0.0,0.010696
2025,2025-07-25,Nawanshahr,0.010511,0.009705,0.011317,0.003656,0.017366
2025,2025-07-25,Patiala,0.006245,0.005439,0.007051,0.0,0.013101
2025,2025-07-25,Rupnagar,0.007516,0.00671,0.008322,0.000661,0.014371
2025,2025-07-25,Sahibzada Ajit Singh Nagar,0.00404,0.003234,0.004846,0.0,0.010895
2025,2025-07-25,Sangrur,0.0091,0.008294,0.009906,0.002245,0.015955
2025,2025-07-25,Tarn Taran,0.009444,0.008638,0.01025,0.002589,0.016299
2025,2025-08-04,Amritsar,0.01085,0.010044,0.011656,0.003995,0.017705
2025,2025-08-04,Barnala,0.006422,0.005616,0.007228,0.0,0.013277
2025,2025-08-04,Bathinda,0.008571,0.007765,0.009377,0.001716,0.015426
2025,2025-08-04,Faridkot,0.006296,0.00549,0.007102,0.0,0.013151
2025,2025-08-04,Fatehgarh Sahib,0.009318,0.008513,0.010124,0.002463,0.016174
2025,2025-08-04,Firozpur,0.01228,0.011474,0.013086,0.005425,0.019136
2025,2025-08-04,Gurdaspur,0.009724,0.008918,0.01053,0.002869,0.01658
2025,2025-08-04,Hoshiarpur,0.008638,0.007832,0.009444,0.001783,0.015493
2025,2025-08-04,Jalandhar,0.011127,0.010321,0.011933,0.004272,0.017983
2025,2025-08-04,Kapurthala,0.013618,0.012812,0.014424,0.006762,0.020473
2025,2025-08-04,Ludhiana,0.010314,0.009508,0.01112,0.003458,0.017169
2025,2025-08-04,Mansa,0.008987,0.008181,0.009793,0.002131,0.015842
2025,2025-08-04,Moga,0.009136,0.00833,0.009942,0.002281,0.015992
2025,2025-08-04,Muktsar,0.007989,0.007183,0.008795,0.001133,0.014844
2025,2025-08-04,Nawanshahr,0.01139,0.010584,0.012196,0.004535,0.018246
2025,2025-08-04,Patiala,0.009814,0.009008,0.01062,0.002958,0.016669
2025,2025-08-04,Rupnagar,0.007118,0.006312,0.007924,0.000263,0.013973
2025,2025-08-04,Sahibzada Ajit Singh Nagar,0.003709,0.002903,0.004515,0.0,0.010564
2025,2025-08-04,Sangrur,0.010223,0.009417,0.011029,0.003367,0.017078
2025,2025-08-04,Tarn Taran,0.012361,0.011555,0.013167,0.005506,0.019217
2025,2025-08-14,Amritsar,0.009476,0.00867,0.010282,0.00262,0.016331
2025,2025-08-14,Barnala,0.005198,0.004392,0.006004,0.0,0.012054
2025,2025-08-14,Bathinda,0.003419,0.002613,0.004225,0.0,0.010274
2025,2025-08-14,Faridkot,0.000848,4.2e-05,0.001654,0.0,0.007703
2025,2025-08-14,Fatehgarh Sahib,0.008062,0.007256,0.008868,0.001207,0.014917
2025,2025-08-14,Firozpur,0.008364,0.007558,0.00917,0.001508,0.015219
2025,2025-08-14,Gurdaspur,0.008453,0.007647,0.009259,0.001597,0.015308
2025,2025-08-14,Hoshiarpur,0.007271,0.006465,0.008077,0.000416,0.014127
2025,2025-08-14,Jalandhar,0.009564,0.008758,0.01037,0.002709,0.016419
2025,2025-08-14,Kapurthala,0.010238,0.009432,0.011044,0.003382,0.017093
2025,2025-08-14,Ludhiana,0.008853,0.008047,0.009658,0.001997,0.015708
2025,2025-08-14,Mansa,0.004941,0.004135,0.005747,0.0,0.011796
2025,2025-08-14,Moga,0.004926,0.00412,0.005732,0.0,0.011781
2025,2025-08-14,Muktsar,0.002087,0.001281,0.002893,0.0,0.008943
2025,2025-08-14,Nawanshahr,0.01002,0.009214,0.010826,0.003164,0.016875
2025,2025-08-14,Patiala,0.006254,0.005448,0.00706,0.0,0.01311
2025,2025-08-14,Rupnagar,0.006352,0.005546,0.007158,0.0,0.013207
2025,2025-08-14,Sahibzada Ajit Singh Nagar,0.003104,0.002298,0.00391,0.0,0.009959
2025,2025-08-14,Sangrur,0.008571,0.007765,0.009377,0.001716,0.015426
2025,2025-08-14,Tarn Taran,0.009233,0.008427,0.010039,0.002377,0.016088
2025,2025-08-24,Amritsar,0.007407,0.006601,0.008213,0.000552,0.014263
2025,2025-08-24,Barnala,0.001248,0.000442,0.002054,0.0,0.008103
2025,2025-08-24,Bathinda,0.002486,0.00168,0.003292,0.0,0.009341
2025,2025-08-24,Faridkot,0.004026,0.00322,0.004832,0.0,0.010882
2025,2025-08-24,Fatehgarh Sahib,0.004283,0.003477,0.005089,0.0,0.011139
2025,2025-08-24,Firozpur,0.006492,0.005686,0.007298,0.0,0.013347
2025,2025-08-24,Gurdaspur,0.006632,0.005826,0.007438,0.0,0.013488
2025,2025-08-24,Hoshiarpur,0.004336,0.00353,0.005142,0.0,0.011191
2025,2025-08-24,Jalandhar,0.007444,0.006638,0.00825,0.000589,0.014299
2025,2025-08-24,Kapurthala,0.012345,0.011539,0.013151,0.00549,0.0192
2025,2025-08-24,Ludhiana,0.006808,0.006002,0.007614,0.0,0.013663
2025,2025-08-24,Mansa,0.003197,0.002391,0.004003,0.0,0.010052
2025,2025-08-24,Moga,0.005546,0.00474,0.006352,0.0,0.012401
2025,2025-08-24,Muktsar,0.001106,0.0003,0.001912,0.0,0.007961
2025,2025-08-24,Nawanshahr,0.00688,0.006074,0.007686,2.5e-05,0.013735
2025,2025-08-24,Patiala,0.002264,0.001458,0.00307,0.0,0.009119
2025,2025-08-24,Rupnagar,0.00289,0.002084,0.003696,0.0,0.009746
2025,2025-08-24,Sahibzada Ajit Singh Nagar,0.001248,0.000442,0.002054,0.0,0.008103
2025,2025-08-24,Sangrur,0.003517,0.002711,0.004323,0.0,0.010372
2025,2025-08-24,Tarn Taran,0.004406,0.0036,0.005212,0.0,0.011261
2025,2025-09-03,Amritsar,0.00536,0.004554,0.006166,0.0,0.012216
2025,2025-09-03,Barnala,0.005978,0.005172,0.006784,0.0,0.012833
2025,2025-09-03,Bathinda,0.008904,0.008098,0.00971,0.002048,0.015759
2025,2025-09-03,Faridkot,0.003593,0.002787,0.004399,0.0,0.010449
2025,2025-09-03,Fatehgarh Sahib,0.007944,0.007138,0.00875,0.001089,0.014799
2025,2025-09-03,Firozpur,0.004966,0.00416,0.005772,0.0,0.011821
2025,2025-09-03,Gurdaspur,0.00567,0.004864,0.006476,0.0,0.012526
2025,2025-09-03,Hoshiarpur,0.008526,0.00772,0.009332,0.001671,0.015381
2025,2025-09-03,Jalandhar,0.011215,0.010409,0.012021,0.00436,0.01807
2025,2025-09-03,Kapurthala,0.010986,0.01018,0.011792,0.004131,0.017842
2025,2025-09-03,Ludhiana,0.010709,0.009903,0.011515,0.003854,0.017564
2025,2025-09-03,Mansa,0.007421,0.006615,0.008227,0.000566,0.014277
2025,2025-09-03,Moga,0.008916,0.00811,0.009722,0.002061,0.015771
2025,2025-09-03,Muktsar,0.005404,0.004598,0.00621,0.0,0.012259
2025,2025-09-03,Nawanshahr,0.011902,0.011096,0.012708,0.005046,0.018757
2025,2025-09-03,Patiala,0.010088,0.009282,0.010894,0.003233,0.016944
2025,2025-09-03,Rupnagar,0.007445,0.006639,0.008251,0.00059,0.0143
2025,2025-09-03,Sahibzada Ajit Singh Nagar,0.003588,0.002782,0.004394,0.0,0.010444
2025,2025-09-03,Sangrur,0.010151,0.009345,0.010957,0.003296,0.017007
2025,2025-09-03,Tarn Taran,0.006154,0.005348,0.00696,0.0,0.013009
2025,2025-09-13,Amritsar,0.007524,0.006718,0.00833,0.000669,0.014379
2025,2025-09-13,Barnala,0.007216,0.00641,0.008022,0.00036,0.014071
2025,2025-09-13,Bathinda,0.009491,0.008685,0.010297,0.002636,0.016347
2025,2025-09-13,Faridkot,0.005332,0.004526,0.006138,0.0,0.012187
2025,2025-09-13,Fatehgarh Sahib,0.008212,0.007406,0.009018,0.001356,0.015067
2025,2025-09-13,Firozpur,0.010005,0.009199,0.010811,0.00315,0.016861
2025,2025-09-13,Gurdaspur,0.008834,0.008028,0.00964,0.001979,0.015689
2025,2025-09-13,Hoshiarpur,0.009568,0.008762,0.010374,0.002713,0.016424
2025,2025-09-13,Jalandhar,0.009057,0.008251,0.009863,0.002202,0.015912
2025,2025-09-13,Kapurthala,0.016611,0.015805,0.017417,0.009756,0.023467
2025,2025-09-13,Ludhiana,0.01272,0.011914,0.013526,0.005864,0.019575
2025,2025-09-13,Mansa,0.009996,0.00919,0.010802,0.00314,0.016851
2025,2025-09-13,Moga,0.007644,0.006838,0.00845,0.000789,0.014499
2025,2025-09-13,Muktsar,0.005719,0.004913,0.006525,0.0,0.012575
2025,2025-09-13,Nawanshahr,0.012554,0.011748,0.01336,0.005699,0.01941
2025,2025-09-13,Patiala,0.012434,0.011628,0.01324,0.005579,0.019289
2025,2025-09-13,Rupnagar,0.010833,0.010027,0.011639,0.003977,0.017688
2025,2025-09-13,Sahibzada Ajit Singh Nagar,0.006904,0.006098,0.00771,4.9e-05,0.013759
2025,2025-09-13,Sangrur,0.01295,0.012144,0.013756,0.006095,0.019806
2025,2025-09-13,Tarn Taran,0.010892,0.010086,0.011698,0.004037,0.017747
2025,2025-09-23,Amritsar,0.010266,0.00946,0.011072,0.003411,0.017121
2025,2025-09-23,Barnala,0.004329,0.003523,0.005135,0.0,0.011184
2025,2025-09-23,Bathinda,0.006578,0.005772,0.007384,0.0,0.013433
2025,2025-09-23,Faridkot,0.007121,0.006315,0.007927,0.000266,0.013977
2025,2025-09-23,Fatehgarh Sahib,0.010149,0.009343,0.010955,0.003294,0.017004
2025,2025-09-23,Firozpur,0.006338,0.005532,0.007144,0.0,0.013193
2025,2025-09-23,Gurdaspur,0.009489,0.008683,0.010295,0.002634,0.016344
2025,2025-09-23,Hoshiarpur,0.008566,0.00776,0.009372,0.001711,0.015422
2025,2025-09-23,Jalandhar,0.010302,0.009496,0.011108,0.003447,0.017158
2025,2025-09-23,Kapurthala,0.012528,0.011722,0.013334,0.005673,0.019383
2025,2025-09-23,Ludhiana,0.009939,0.009133,0.010745,0.003084,0.016794
2025,2025-09-23,Mansa,0.006334,0.005528,0.00714,0.0,0.01319
2025,2025-09-23,Moga,0.009267,0.008461,0.010073,0.002411,0.016122
2025,2025-09-23,Muktsar,0.005361,0.004555,0.006167,0.0,0.012216
2025,2025-09-23,Nawanshahr,0.010597,0.009791,0.011403,0.003742,0.017452
2025,2025-09-23,Patiala,0.006586,0.00578,0.007392,0.0,0.013442
2025,2025-09-23,Rupnagar,0.006132,0.005326,0.006938,0.0,0.012987
2025,2025-09-23,Sahibzada Ajit Singh Nagar,0.004077,0.003271,0.004883,0.0,0.010932
2025,2025-09-23,Sangrur,0.006988,0.006182,0.007794,0.000133,0.013843
2025,2025-09-23,Tarn Taran,0.005792,0.004986,0.006598,0.0,0.012648
