date,district,flooded_ha,fraction
2019-07-21,Rupnagar,0.0,0.0
2019-07-21,Sahibzada Ajit Singh Nagar,0.0,0.0
2019-07-21,Sangrur,0.0,0.0
2019-07-21,Tarn Taran,0.0,0.0
2019-07-22,Amritsar,0.0,0.0
2019-07-22,Barnala,0.0,0.0
2019-07-22,Bathinda,0.0,0.0
2019-07-22,Faridkot,0.0,0.0
2019-07-22,Fatehgarh Sahib,0.0,0.0
2019-07-22,Firozpur,0.0,0.0
2019-07-22,Gurdaspur,0.0,0.0
2019-07-22,Hoshiarpur,0.0,0.0
2019-07-22,Jalandhar,0.0,0.0
2019-07-22,Kapurthala,0.0,0.0
2019-07-22,Ludhiana,0.0,0.0
2019-07-22,Mansa,0.0,0.0
2019-07-22,Moga,0.0,0.0
2019-07-22,Muktsar,0.0,0.0
2019-07-22,Nawanshahr,0.0,0.0
2019-07-22,Patiala,0.0,0.0
2019-07-22,Rupnagar,0.0,0.0
2019-07-22,Sahibzada Ajit Singh Nagar,0.0,0.0
2019-07-22,Sangrur,0.0,0.0
2019-07-22,Tarn Taran,0.0,0.0
2019-07-23,Amritsar,0.0,0.0
2019-07-23,Barnala,0.0,0.0
2019-07-23,Bathinda,0.0,0.0
2019-07-23,Faridkot,0.0,0.0
2019-07-23,Fatehgarh Sahib,0.0,0.0
2019-07-23,Firozpur,0.0,0.0
2019-07-23,Gurdaspur,0.0,0.0
2019-07-23,Hoshiarpur,0.0,0.0
2019-07-23,Jalandhar,0.0,0.0
2019-07-23,Kapurthala,0.0,0.0
2019-07-23,Ludhiana,0.0,0.0
2019-07-23,Mansa,0.0,0.0
2019-07-23,Moga,0.0,0.0
2019-07-23,Muktsar,0.0,0.0
2019-07-23,Nawanshahr,0.0,0.0
2019-07-23,Patiala,0.0,0.0
2019-07-23,Rupnagar,0.0,0.0
2019-07-23,Sahibzada Ajit Singh Nagar,0.0,0.0
2019-07-23,Sangrur,0.0,0.0
2019-07-23,Tarn Taran,0.0,0.0
2019-07-24,Amritsar,0.0,0.0
2019-07-24,Barnala,0.0,0.0
2019-07-24,Bathinda,0.0,0.0
2019-07-24,Faridkot,0.0,0.0
2019-07-24,Fatehgarh Sahib,0.0,0.0
2019-07-24,Firozpur,0.0,0.0
2019-07-24,Gurdaspur,0.0,0.0
2019-07-24,Hoshiarpur,0.0,0.0
2019-07-24,Jalandhar,0.0,0.0
2019-07-24,Kapurthala,0.0,0.0
2019-07-24,Ludhiana,0.0,0.0
2019-07-24,Mansa,0.0,0.0
2019-07-24,Moga,0.0,0.0
2019-07-24,Muktsar,0.0,0.0
2019-07-24,Nawanshahr,0.0,0.0
2019-07-24,Patiala,0.0,0.0
2019-07-24,Rupnagar,0.0,0.0
2019-07-24,Sahibzada Ajit Singh Nagar,0.0,0.0
2019-07-24,Sangrur,0.0,0.0
2019-07-24,Tarn Taran,0.0,0.0
2019-07-25,Amritsar,0.0,0.0
2019-07-25,Barnala,0.0,0.0
2019-07-25,Bathinda,0.0,0.0
2019-07-25,Faridkot,0.0,0.0
2019-07-25,Fatehgarh Sahib,0.0,0.0
2019-07-25,Firozpur,0.0,0.0
2019-07-25,Gurdaspur,18.63,5.1e-05
2019-07-25,Hoshiarpur,3.61,1.1e-05
2019-07-25,Jalandhar,14.69,5.6e-05
2019-07-25,Kapurthala,37.97,0.000228
2019-07-25,Ludhiana,21.32,5.9e-05
2019-07-25,Mansa,14.26,6.4e-05
2019-07-25,Moga,0.0,0.0
2019-07-25,Muktsar,0.0,0.0
2019-07-25,Nawanshahr,55.77,0.000427
2019-07-25,Patiala,694.65,0.00208
2019-07-25,Rupnagar,0.0,0.0
2019-07-25,Sahibzada Ajit Singh Nagar,8.92,8e-05
2019-07-25,Sangrur,1481.98,0.004104
2019-07-25,Tarn Taran,0.0,0.0
2019-07-26,Amritsar,36.16,0.000136
2019-07-26,Barnala,0.0,0.0
2019-07-26,Bathinda,201.54,0.000596
2019-07-26,Faridkot,42.92,0.000295
2019-07-26,Fatehgarh Sahib,0.0,0.0
2019-07-26,Firozpur,55.45,0.000106
2019-07-26,Gurdaspur,35.82,9.9e-05
2019-07-26,Hoshiarpur,0.0,0.0
2019-07-26,Jalandhar,8.08,3.1e-05
2019-07-26,Kapurthala,34.25,0.000206
2019-07-26,Ludhiana,7.36,2e-05
2019-07-26,Mansa,69.85,0.000315
2019-07-26,Moga,21.34,9.1e-05
2019-07-26,Muktsar,476.93,0.001825
2019-07-26,Nawanshahr,32.3,0.000248
2019-07-26,Patiala,22.53,6.7e-05
2019-07-26,Rupnagar,0.0,0.0
2019-07-26,Sahibzada Ajit Singh Nagar,0.0,0.0
2019-07-26,Sangrur,1081.58,0.002995
2019-07-26,Tarn Taran,146.69,0.000611
2019-07-27,Amritsar,0.0,0.0
2019-07-27,Barnala,0.0,0.0
2019-07-27,Bathinda,0.0,0.0
2019-07-27,Faridkot,0.0,0.0
2019-07-27,Fatehgarh Sahib,0.0,0.0
2019-07-27,Firozpur,0.0,0.0
2019-07-27,Gurdaspur,0.0,0.0
2019-07-27,Hoshiarpur,0.0,0.0
2019-07-27,Jalandhar,0.0,0.0
2019-07-27,Kapurthala,0.0,0.0
2019-07-27,Ludhiana,0.0,0.0
2019-07-27,Mansa,0.0,0.0
2019-07-27,Moga,0.0,0.0
2019-07-27,Muktsar,0.0,0.0
2019-07-27,Nawanshahr,0.0,0.0
2019-07-27,Patiala,0.0,0.0
2019-07-27,Rupnagar,0.0,0.0
2019-07-27,Sahibzada Ajit Singh Nagar,0.0,0.0
2019-07-27,Sangrur,0.0,0.0
2019-07-27,Tarn Taran,0.0,0.0
2019-07-28,Amritsar,0.0,0.0
2019-07-28,Barnala,0.0,0.0
2019-07-28,Bathinda,0.0,0.0
2019-07-28,Faridkot,0.0,0.0
2019-07-28,Fatehgarh Sahib,0.0,0.0
2019-07-28,Firozpur,0.0,0.0
2019-07-28,Gurdaspur,0.0,0.0
2019-07-28,Hoshiarpur,0.0,0.0
2019-07-28,Jalandhar,0.0,0.0
2019-07-28,Kapurthala,0.0,0.0
2019-07-28,Ludhiana,0.0,0.0
2019-07-28,Mansa,0.0,0.0
2019-07-28,Moga,0.0,0.0
2019-07-28,Muktsar,0.0,0.0
2019-07-28,Nawanshahr,0.0,0.0
2019-07-28,Patiala,0.0,0.0
2019-07-28,Rupnagar,0.0,0.0
2019-07-28,Sahibzada Ajit Singh Nagar,0.0,0.0
2019-07-28,Sangrur,0.0,0.0
2019-07-28,Tarn Taran,0.0,0.0
2019-07-29,Amritsar,0.0,0.0
2019-07-29,Barnala,0.0,0.0
2019-07-29,Bathinda,0.0,0.0
2019-07-29,Faridkot,0.0,0.0
2019-07-29,Fatehgarh Sahib,0.0,0.0
2019-07-29,Firozpur,0.0,0.0
2019-07-29,Gurdaspur,0.0,0.0
2019-07-29,Hoshiarpur,0.0,0.0
2019-07-29,Jalandhar,0.0,0.0
2019-07-29,Kapurthala,0.0,0.0
2019-07-29,Ludhiana,0.0,0.0
2019-07-29,Mansa,0.0,0.0
2019-07-29,Moga,0.0,0.0
2019-07-29,Muktsar,0.0,0.0
2019-07-29,Nawanshahr,0.0,0.0
2019-07-29,Patiala,0.0,0.0
2019-07-29,Rupnagar,0.0,0.0
2019-07-29,Sahibzada Ajit Singh Nagar,0.0,0.0
2019-07-29,Sangrur,0.0,0.0
2019-07-29,Tarn Taran,0.0,0.0
2019-07-30,Amritsar,4.36,1.6e-05
2019-07-30,Barnala,3.71,2.5e-05
2019-07-30,Bathinda,105.94,0.000313
2019-07-30,Faridkot,22.94,0.000158
2019-07-30,Fatehgarh Sahib,0.0,0.0
2019-07-30,Firozpur,20.13,3.9e-05
2019-07-30,Gurdaspur,0.0,0.0
2019-07-30,Hoshiarpur,0.0,0.0
2019-07-30,Jalandhar,21.31,8.2e-05
2019-07-30,Kapurthala,22.6,0.000136
2019-07-30,Ludhiana,6.64,1.8e-05
2019-07-30,Mansa,38.21,0.000172
2019-07-30,Moga,8.86,3.8e-05
2019-07-30,Muktsar,196.89,0.000754
2019-07-30,Nawanshahr,0.0,0.0
2019-07-30,Patiala,25.54,7.6e-05
2019-07-30,Rupnagar,0.0,0.0
2019-07-30,Sahibzada Ajit Singh Nagar,0.0,0.0
2019-07-30,Sangrur,1244.94,0.003448
2019-07-30,Tarn Taran,30.74,0.000128
2019-07-31,Amritsar,0.0,0.0
2019-07-31,Barnala,0.0,0.0
2019-07-31,Bathinda,0.0,0.0
2019-07-31,Faridkot,0.0,0.0
2019-07-31,Fatehgarh Sahib,0.0,0.0
2019-07-31,Firozpur,0.0,0.0
2019-07-31,Gurdaspur,0.0,0.0
2019-07-31,Hoshiarpur,0.0,0.0
2019-07-31,Jalandhar,0.0,0.0
2019-07-31,Kapurthala,0.0,0.0
2019-07-31,Ludhiana,0.0,0.0
2019-07-31,Mansa,0.0,0.0
2019-07-31,Moga,0.0,0.0
2019-07-31,Muktsar,0.0,0.0
2019-07-31,Nawanshahr,0.0,0.0
2019-07-31,Patiala,0.0,0.0
2019-07-31,Rupnagar,0.0,0.0
2019-07-31,Sahibzada Ajit Singh Nagar,0.0,0.0
2019-07-31,Sangrur,0.0,0.0
2019-07-31,Tarn Taran,0.0,0.0
2019-08-01,Amritsar,0.0,0.0
2019-08-01,Barnala,0.0,0.0
2019-08-01,Bathinda,0.0,0.0
2019-08-01,Faridkot,0.0,0.0
2019-08-01,Fatehgarh Sahib,0.0,0.0
2019-08-01,Firozpur,0.0,0.0
2019-08-01,Gurdaspur,0.0,0.0
2019-08-01,Hoshiarpur,0.0,0.0
2019-08-01,Jalandhar,0.0,0.0
2019-08-01,Kapurthala,0.0,0.0
2019-08-01,Ludhiana,0.0,0.0
2019-08-01,Mansa,0.0,0.0
2019-08-01,Moga,0.0,0.0
2019-08-01,Muktsar,0.0,0.0
2019-08-01,Nawanshahr,0.0,0.0
2019-08-01,Patiala,0.0,0.0
2019-08-01,Rupnagar,0.0,0.0
2019-08-01,Sahibzada Ajit Singh Nagar,0.0,0.0
2019-08-01,Sangrur,0.0,0.0
2019-08-01,Tarn Taran,0.0,0.0
2019-08-02,Amritsar,0.0,0.0
2019-08-02,Barnala,0.0,0.0
2019-08-02,Bathinda,0.0,0.0
2019-08-02,Faridkot,0.0,0.0
2019-08-02,Fatehgarh Sahib,0.0,0.0
2019-08-02,Firozpur,0.0,0.0
2019-08-02,Gurdaspur,0.0,0.0
2019-08-02,Hoshiarpur,0.0,0.0
2019-08-02,Jalandhar,0.0,0.0
2019-08-02,Kapurthala,0.0,0.0
2019-08-02,Ludhiana,0.0,0.0
2019-08-02,Mansa,0.0,0.0
2019-08-02,Moga,0.0,0.0
2019-08-02,Muktsar,0.0,0.0
2019-08-02,Nawanshahr,0.0,0.0
2019-08-02,Patiala,0.0,0.0
2019-08-02,Rupnagar,0.0,0.0
2019-08-02,Sahibzada Ajit Singh Nagar,0.0,0.0
2019-08-02,Sangrur,0.0,0.0
2019-08-02,Tarn Taran,0.0,0.0
2019-08-03,Amritsar,0.0,0.0
2019-08-03,Barnala,0.0,0.0
2019-08-03,Bathinda,0.0,0.0
2019-08-03,Faridkot,0.0,0.0
2019-08-03,Fatehgarh Sahib,0.0,0.0
2019-08-03,Firozpur,0.0,0.0
2019-08-03,Gurdaspur,0.0,0.0
2019-08-03,Hoshiarpur,0.0,0.0
2019-08-03,Jalandhar,0.0,0.0
2019-08-03,Kapurthala,0.0,0.0
2019-08-03,Ludhiana,0.0,0.0
2019-08-03,Mansa,0.0,0.0
2019-08-03,Moga,0.0,0.0
2019-08-03,Muktsar,0.0,0.0
2019-08-03,Nawanshahr,0.0,0.0
2019-08-03,Patiala,0.0,0.0
2019-08-03,Rupnagar,0.0,0.0
2019-08-03,Sahibzada Ajit Singh Nagar,0.0,0.0
2019-08-03,Sangrur,0.0,0.0
2019-08-03,Tarn Taran,0.0,0.0
2019-08-04,Amritsar,0.0,0.0
2019-08-04,Barnala,0.0,0.0
2019-08-04,Bathinda,0.0,0.0
2019-08-04,Faridkot,0.0,0.0
2019-08-04,Fatehgarh Sahib,0.0,0.0
2019-08-04,Firozpur,0.0,0.0
2019-08-04,Gurdaspur,0.0,0.0
2019-08-04,Hoshiarpur,0.0,0.0
2019-08-04,Jalandhar,0.0,0.0
2019-08-04,Kapurthala,0.0,0.0
2019-08-04,Ludhiana,0.0,0.0
2019-08-04,Mansa,0.0,0.0
2019-08-04,Moga,0.0,0.0
2019-08-04,Muktsar,0.0,0.0
2019-08-04,Nawanshahr,0.0,0.0
2019-08-04,Patiala,0.0,0.0
2019-08-04,Rupnagar,0.0,0.0
2019-08-04,Sahibzada Ajit Singh Nagar,0.0,0.0
2019-08-04,Sangrur,0.0,0.0
2019-08-04,Tarn Taran,0.0,0.0
2019-08-05,Amritsar,0.0,0.0
2019-08-05,Barnala,0.0,0.0
2019-08-05,Bathinda,0.0,0.0
2019-08-05,Faridkot,0.0,0.0
2019-08-05,Fatehgarh Sahib,0.0,0.0
2019-08-05,Firozpur,0.0,0.0
2019-08-05,Gurdaspur,0.0,0.0
2019-08-05,Hoshiarpur,0.0,0.0
2019-08-05,Jalandhar,0.0,0.0
2019-08-05,Kapurthala,0.0,0.0
2019-08-05,Ludhiana,0.0,0.0
2019-08-05,Mansa,0.0,0.0
2019-08-05,Moga,0.0,0.0
2019-08-05,Muktsar,0.0,0.0
2019-08-05,Nawanshahr,0.0,0.0
2019-08-05,Patiala,0.0,0.0
2019-08-05,Rupnagar,0.0,0.0
2019-08-05,Sahibzada Ajit Singh Nagar,0.0,0.0
2019-08-05,Sangrur,0.0,0.0
2019-08-05,Tarn Taran,0.0,0.0
2019-08-06,Amritsar,0.0,0.0
2019-08-06,Barnala,0.0,0.0
2019-08-06,Bathinda,0.0,0.0
2019-08-06,Faridkot,0.0,0.0
2019-08-06,Fatehgarh Sahib,0.0,0.0
2019-08-06,Firozpur,0.0,0.0
2019-08-06,Gurdaspur,7.16,2e-05
2019-08-06,Hoshiarpur,2.89,9e-06
2019-08-06,Jalandhar,7.35,2.8e-05
2019-08-06,Kapurthala,2.92,1.8e-05
2019-08-06,Ludhiana,3.68,1e-05
2019-08-06,Mansa,0.0,0.0
2019-08-06,Moga,0.0,0.0
2019-08-06,Muktsar,0.0,0.0
2019-08-06,Nawanshahr,5.14,3.9e-05
2019-08-06,Patiala,32.79,9.8e-05
2019-08-06,Rupnagar,0.0,0.0
2019-08-06,Sahibzada Ajit Singh Nagar,0.0,0.0
2019-08-06,Sangrur,10.54,2.9e-05
2019-08-06,Tarn Taran,0.0,0.0
2019-08-07,Amritsar,0.0,0.0
2019-08-07,Barnala,0.0,0.0
2019-08-07,Bathinda,0.0,0.0
2019-08-07,Faridkot,0.0,0.0
2019-08-07,Fatehgarh Sahib,0.0,0.0
2019-08-07,Firozpur,0.0,0.0
2019-08-07,Gurdaspur,0.0,0.0
2019-08-07,Hoshiarpur,0.0,0.0
2019-08-07,Jalandhar,0.0,0.0
2019-08-07,Kapurthala,0.0,0.0
2019-08-07,Ludhiana,0.0,0.0
2019-08-07,Mansa,0.0,0.0
2019-08-07,Moga,0.0,0.0
2019-08-07,Muktsar,0.0,0.0
2019-08-07,Nawanshahr,0.0,0.0
2019-08-07,Patiala,0.0,0.0
2019-08-07,Rupnagar,0.0,0.0
2019-08-07,Sahibzada Ajit Singh Nagar,0.0,0.0
2019-08-07,Sangrur,0.0,0.0
2019-08-07,Tarn Taran,0.0,0.0
2019-08-08,Amritsar,0.0,0.0
2019-08-08,Barnala,0.0,0.0
2019-08-08,Bathinda,0.0,0.0
2019-08-08,Faridkot,0.0,0.0
2019-08-08,Fatehgarh Sahib,0.0,0.0
2019-08-08,Firozpur,0.0,0.0
2019-08-08,Gurdaspur,0.0,0.0
2019-08-08,Hoshiarpur,0.0,0.0
2019-08-08,Jalandhar,0.0,0.0
2019-08-08,Kapurthala,0.0,0.0
2019-08-08,Ludhiana,0.0,0.0
2019-08-08,Mansa,0.0,0.0
2019-08-08,Moga,0.0,0.0
2019-08-08,Muktsar,0.0,0.0
2019-08-08,Nawanshahr,0.0,0.0
2019-08-08,Patiala,0.0,0.0
2019-08-08,Rupnagar,0.0,0.0
2019-08-08,Sahibzada Ajit Singh Nagar,0.0,0.0
2019-08-08,Sangrur,0.0,0.0
2019-08-08,Tarn Taran,0.0,0.0
2019-08-09,Amritsar,0.0,0.0
2019-08-09,Barnala,0.0,0.0
2019-08-09,Bathinda,0.0,0.0
2019-08-09,Faridkot,0.0,0.0
2019-08-09,Fatehgarh Sahib,0.0,0.0
2019-08-09,Firozpur,0.0,0.0
2019-08-09,Gurdaspur,0.0,0.0
2019-08-09,Hoshiarpur,0.0,0.0
2019-08-09,Jalandhar,0.0,0.0
2019-08-09,Kapurthala,0.0,0.0
2019-08-09,Ludhiana,0.0,0.0
2019-08-09,Mansa,0.0,0.0
2019-08-09,Moga,0.0,0.0
2019-08-09,Muktsar,0.0,0.0
2019-08-09,Nawanshahr,0.0,0.0
2019-08-09,Patiala,0.0,0.0
2019-08-09,Rupnagar,0.0,0.0
2019-08-09,Sahibzada Ajit Singh Nagar,0.0,0.0
2019-08-09,Sangrur,0.0,0.0
2019-08-09,Tarn Taran,0.0,0.0
2019-08-10,Amritsar,0.0,0.0
2019-08-10,Barnala,0.0,0.0
2019-08-10,Bathinda,0.0,0.0
2019-08-10,Faridkot,0.0,0.0
2019-08-10,Fatehgarh Sahib,0.0,0.0
2019-08-10,Firozpur,0.0,0.0
2019-08-10,Gurdaspur,0.0,0.0
2019-08-10,Hoshiarpur,0.0,0.0
2019-08-10,Jalandhar,0.0,0.0
2019-08-10,Kapurthala,0.0,0.0
2019-08-10,Ludhiana,0.0,0.0
2019-08-10,Mansa,0.0,0.0
2019-08-10,Moga,0.0,0.0
2019-08-10,Muktsar,0.0,0.0
2019-08-10,Nawanshahr,0.0,0.0
2019-08-10,Patiala,0.0,0.0
2019-08-10,Rupnagar,0.0,0.0
2019-08-10,Sahibzada Ajit Singh Nagar,0.0,0.0
2019-08-10,Sangrur,0.0,0.0
2019-08-10,Tarn Taran,0.0,0.0
2019-08-11,Amritsar,0.72,3e-06
2019-08-11,Barnala,0.0,0.0
2019-08-11,Bathinda,8.96,2.7e-05
2019-08-11,Faridkot,2.96,2e-05
2019-08-11,Fatehgarh Sahib,0.0,0.0
2019-08-11,Firozpur,146.62,0.000281
2019-08-11,Gurdaspur,4.29,1.2e-05
2019-08-11,Hoshiarpur,2.89,9e-06
2019-08-11,Jalandhar,135.67,0.000519
2019-08-11,Kapurthala,28.47,0.000171
2019-08-11,Ludhiana,13.23,3.7e-05
2019-08-11,Mansa,6.0,2.7e-05
2019-08-11,Moga,96.85,0.000411
2019-08-11,Muktsar,124.13,0.000475
2019-08-11,Nawanshahr,0.0,0.0
2019-08-11,Patiala,12.77,3.8e-05
2019-08-11,Rupnagar,0.0,0.0
2019-08-11,Sahibzada Ajit Singh Nagar,0.0,0.0
2019-08-11,Sangrur,50.44,0.00014
2019-08-11,Tarn Taran,15.37,6.4e-05
2019-08-12,Amritsar,0.0,0.0
2019-08-12,Barnala,0.0,0.0
2019-08-12,Bathinda,0.0,0.0
2019-08-12,Faridkot,0.0,0.0
2019-08-12,Fatehgarh Sahib,0.0,0.0
2019-08-12,Firozpur,0.0,0.0
2019-08-12,Gurdaspur,0.0,0.0
2019-08-12,Hoshiarpur,0.0,0.0
2019-08-12,Jalandhar,0.0,0.0
2019-08-12,Kapurthala,0.0,0.0
2019-08-12,Ludhiana,0.0,0.0
2019-08-12,Mansa,0.0,0.0
2019-08-12,Moga,0.0,0.0
2019-08-12,Muktsar,0.0,0.0
2019-08-12,Nawanshahr,0.0,0.0
2019-08-12,Patiala,0.0,0.0
2019-08-12,Rupnagar,0.0,0.0
2019-08-12,Sahibzada Ajit Singh Nagar,0.0,0.0
2019-08-12,Sangrur,0.0,0.0
2019-08-12,Tarn Taran,0.0,0.0
2019-08-13,Amritsar,0.0,0.0
2019-08-13,Barnala,0.0,0.0
2019-08-13,Bathinda,0.0,0.0
2019-08-13,Faridkot,0.0,0.0
2019-08-13,Fatehgarh Sahib,0.0,0.0
2019-08-13,Firozpur,0.0,0.0
2019-08-13,Gurdaspur,0.0,0.0
2019-08-13,Hoshiarpur,0.0,0.0
2019-08-13,Jalandhar,0.0,0.0
2019-08-13,Kapurthala,0.0,0.0
2019-08-13,Ludhiana,0.0,0.0
2019-08-13,Mansa,0.0,0.0
2019-08-13,Moga,0.0,0.0
2019-08-13,Muktsar,0.0,0.0
2019-08-13,Nawanshahr,0.0,0.0
2019-08-13,Patiala,0.0,0.0
2019-08-13,Rupnagar,0.0,0.0
2019-08-13,Sahibzada Ajit Singh Nagar,0.0,0.0
2019-08-13,Sangrur,0.0,0.0
2019-08-13,Tarn Taran,0.0,0.0
2019-08-14,Amritsar,0.0,0.0
2019-08-14,Barnala,0.0,0.0
2019-08-14,Bathinda,0.0,0.0
2019-08-14,Faridkot,0.0,0.0
2019-08-14,Fatehgarh Sahib,0.0,0.0
2019-08-14,Firozpur,0.0,0.0
2019-08-14,Gurdaspur,0.0,0.0
2019-08-14,Hoshiarpur,0.0,0.0
2019-08-14,Jalandhar,4.41,1.7e-05
2019-08-14,Kapurthala,0.0,0.0
2019-08-14,Ludhiana,1.47,4e-06
2019-08-14,Mansa,0.0,0.0
2019-08-14,Moga,0.0,0.0
2019-08-14,Muktsar,0.0,0.0
2019-08-14,Nawanshahr,0.73,6e-06
2019-08-14,Patiala,1.5,5e-06
2019-08-14,Rupnagar,0.0,0.0
2019-08-14,Sahibzada Ajit Singh Nagar,0.0,0.0
2019-08-14,Sangrur,10.54,2.9e-05
2019-08-14,Tarn Taran,0.0,0.0
2019-08-15,Amritsar,0.0,0.0
2019-08-15,Barnala,0.0,0.0
2019-08-15,Bathinda,0.0,0.0
2019-08-15,Faridkot,0.0,0.0
2019-08-15,Fatehgarh Sahib,0.0,0.0
2019-08-15,Firozpur,0.0,0.0
2019-08-15,Gurdaspur,0.0,0.0
2019-08-15,Hoshiarpur,0.0,0.0
2019-08-15,Jalandhar,0.0,0.0
2019-08-15,Kapurthala,0.0,0.0
2019-08-15,Ludhiana,0.0,0.0
2019-08-15,Mansa,0.0,0.0
2019-08-15,Moga,0.0,0.0
2019-08-15,Muktsar,0.0,0.0
2019-08-15,Nawanshahr,0.0,0.0
2019-08-15,Patiala,0.0,0.0
2019-08-15,Rupnagar,0.0,0.0
2019-08-15,Sahibzada Ajit Singh Nagar,0.0,0.0
2019-08-15,Sangrur,0.0,0.0
2019-08-15,Tarn Taran,0.0,0.0
2019-08-16,Amritsar,0.0,0.0
2019-08-16,Barnala,0.0,0.0
2019-08-16,Bathinda,0.0,0.0
2019-08-16,Faridkot,0.0,0.0
2019-08-16,Fatehgarh Sahib,0.0,0.0
2019-08-16,Firozpur,0.0,0.0
2019-08-16,Gurdaspur,0.0,0.0
2019-08-16,Hoshiarpur,0.0,0.0
2019-08-16,Jalandhar,0.0,0.0
2019-08-16,Kapurthala,0.0,0.0
2019-08-16,Ludhiana,0.0,0.0
2019-08-16,Mansa,0.0,0.0
2019-08-16,Moga,0.0,0.0
2019-08-16,Muktsar,0.0,0.0
2019-08-16,Nawanshahr,0.0,0.0
2019-08-16,Patiala,0.0,0.0
2019-08-16,Rupnagar,0.0,0.0
2019-08-16,Sahibzada Ajit Singh Nagar,0.0,0.0
2019-08-16,Sangrur,0.0,0.0
2019-08-16,Tarn Taran,0.0,0.0
2019-08-17,Amritsar,0.0,0.0
2019-08-17,Barnala,0.0,0.0
2019-08-17,Bathinda,0.0,0.0
2019-08-17,Faridkot,0.0,0.0
2019-08-17,Fatehgarh Sahib,0.0,0.0
2019-08-17,Firozpur,0.0,0.0
2019-08-17,Gurdaspur,0.0,0.0
2019-08-17,Hoshiarpur,0.0,0.0
2019-08-17,Jalandhar,0.0,0.0
2019-08-17,Kapurthala,0.0,0.0
2019-08-17,Ludhiana,0.0,0.0
2019-08-17,Mansa,0.0,0.0
2019-08-17,Moga,0.0,0.0
2019-08-17,Muktsar,0.0,0.0
2019-08-17,Nawanshahr,0.0,0.0
2019-08-17,Patiala,0.0,0.0
2019-08-17,Rupnagar,0.0,0.0
2019-08-17,Sahibzada Ajit Singh Nagar,0.0,0.0
2019-08-17,Sangrur,0.0,0.0
2019-08-17,Tarn Taran,0.0,0.0
2019-08-18,Amritsar,55.19,0.000207
2019-08-18,Barnala,0.0,0.0
2019-08-18,Bathinda,0.0,0.0
2019-08-18,Faridkot,0.0,0.0
2019-08-18,Fatehgarh Sahib,1472.8,0.012845
2019-08-18,Firozpur,0.0,0.0
2019-08-18,Gurdaspur,245.73,0.000677
2019-08-18,Hoshiarpur,58.91,0.000174
2019-08-18,Jalandhar,916.63,0.003507
2019-08-18,Kapurthala,813.23,0.00488
2019-08-18,Ludhiana,5505.76,0.015309
2019-08-18,Mansa,3.01,1.4e-05
2019-08-18,Moga,842.06,0.003577
2019-08-18,Muktsar,0.0,0.0
2019-08-18,Nawanshahr,2947.92,0.022592
2019-08-18,Patiala,2450.43,0.007336
2019-08-18,Rupnagar,2634.84,0.018981
2019-08-18,Sahibzada Ajit Singh Nagar,129.68,0.001167
2019-08-18,Sangrur,932.64,0.002583
2019-08-18,Tarn Taran,668.94,0.002787
2019-08-19,Amritsar,0.0,0.0
2019-08-19,Barnala,0.0,0.0
2019-08-19,Bathinda,0.0,0.0
2019-08-19,Faridkot,0.0,0.0
2019-08-19,Fatehgarh Sahib,0.0,0.0
2019-08-19,Firozpur,0.0,0.0
2019-08-19,Gurdaspur,0.0,0.0
2019-08-19,Hoshiarpur,0.0,0.0
2019-08-19,Jalandhar,0.0,0.0
2019-08-19,Kapurthala,0.0,0.0
2019-08-19,Ludhiana,0.0,0.0
2019-08-19,Mansa,0.0,0.0
2019-08-19,Moga,0.0,0.0
2019-08-19,Muktsar,0.0,0.0
2019-08-19,Nawanshahr,0.0,0.0
2019-08-19,Patiala,0.0,0.0
2019-08-19,Rupnagar,0.0,0.0
2019-08-19,Sahibzada Ajit Singh Nagar,0.0,0.0
2019-08-19,Sangrur,0.0,0.0
2019-08-19,Tarn Taran,0.0,0.0
2019-08-20,Amritsar,0.0,0.0
2019-08-20,Barnala,0.0,0.0
2019-08-20,Bathinda,0.0,0.0
2019-08-20,Faridkot,0.0,0.0
2019-08-20,Fatehgarh Sahib,0.0,0.0
2019-08-20,Firozpur,0.0,0.0
2019-08-20,Gurdaspur,0.0,0.0
2019-08-20,Hoshiarpur,0.0,0.0
2019-08-20,Jalandhar,0.0,0.0
2019-08-20,Kapurthala,0.0,0.0
2019-08-20,Ludhiana,0.0,0.0
2019-08-20,Mansa,0.0,0.0
2019-08-20,Moga,0.0,0.0
2019-08-20,Muktsar,0.0,0.0
2019-08-20,Nawanshahr,0.0,0.0
2019-08-20,Patiala,0.0,0.0
2019-08-20,Rupnagar,0.0,0.0
2019-08-20,Sahibzada Ajit Singh Nagar,0.0,0.0
2019-08-20,Sangrur,0.0,0.0
2019-08-20,Tarn Taran,0.0,0.0
2019-08-21,Amritsar,0.0,0.0
2019-08-21,Barnala,0.0,0.0
2019-08-21,Bathinda,0.0,0.0
2019-08-21,Faridkot,0.0,0.0
2019-08-21,Fatehgarh Sahib,0.0,0.0
2019-08-21,Firozpur,0.0,0.0
2019-08-21,Gurdaspur,0.0,0.0
2019-08-21,Hoshiarpur,0.0,0.0
2019-08-21,Jalandhar,0.0,0.0
2019-08-21,Kapurthala,0.0,0.0
2019-08-21,Ludhiana,0.0,0.0
2019-08-21,Mansa,0.0,0.0
2019-08-21,Moga,0.0,0.0
2019-08-21,Muktsar,0.0,0.0
2019-08-21,Nawanshahr,0.0,0.0
2019-08-21,Patiala,0.0,0.0
