district,year,window_start,flood_event,flooded_fraction,score,ref,variant
Sahibzada Ajit Singh Nagar,2022,2022-09-23,0,0.0,5.178937499294989e-05,0.019285714285714285,v1_no_reservoir
Sangrur,2022,2022-07-25,0,0.000399,0.1250961720943451,0.019285714285714285,v1_no_reservoir
Sangrur,2022,2022-08-04,0,1.7e-05,0.0001347399374935776,0.019285714285714285,v1_no_reservoir
Sangrur,2022,2022-08-14,0,8e-06,0.00028608960565179586,0.019285714285714285,v1_no_reservoir
Sangrur,2022,2022-08-24,0,6e-06,9.718034561956301e-05,0.019285714285714285,v1_no_reservoir
Sangrur,2022,2022-09-03,0,2.5e-05,4.497338886721991e-05,0.019285714285714285,v1_no_reservoir
Sangrur,2022,2022-09-13,0,0.0,5.360847353585996e-05,0.019285714285714285,v1_no_reservoir
Sangrur,2022,2022-09-23,0,0.0,9.466876508668065e-05,0.019285714285714285,v1_no_reservoir
Tarn Taran,2022,2022-07-25,0,0.000802,0.03417068347334862,0.019285714285714285,v1_no_reservoir
Tarn Taran,2022,2022-08-04,0,0.000479,0.0005113592487759888,0.019285714285714285,v1_no_reservoir
Tarn Taran,2022,2022-08-14,0,0.000856,0.0028651240281760693,0.019285714285714285,v1_no_reservoir
Tarn Taran,2022,2022-08-24,0,0.002966,0.0002757440379355103,0.019285714285714285,v1_no_reservoir
Tarn Taran,2022,2022-09-03,0,0.001531,0.0002884928253479302,0.019285714285714285,v1_no_reservoir
Tarn Taran,2022,2022-09-13,0,0.00115,8.422214159509167e-05,0.019285714285714285,v1_no_reservoir
Tarn Taran,2022,2022-09-23,0,0.00112,0.00035783369094133377,0.019285714285714285,v1_no_reservoir
Amritsar,2023,2023-07-25,0,0.003987,0.07586883008480072,0.011428571428571429,v1_no_reservoir
Amritsar,2023,2023-08-04,0,0.00079,0.003296502633020282,0.011428571428571429,v1_no_reservoir
Amritsar,2023,2023-08-14,0,0.002199,5.241766120889224e-05,0.011428571428571429,v1_no_reservoir
Amritsar,2023,2023-08-24,0,0.001487,0.00044394086580723524,0.011428571428571429,v1_no_reservoir
Amritsar,2023,2023-09-03,0,0.000612,5.088376929052174e-05,0.011428571428571429,v1_no_reservoir
Amritsar,2023,2023-09-13,0,0.000633,5.088376929052174e-05,0.011428571428571429,v1_no_reservoir
Amritsar,2023,2023-09-23,0,0.000436,5.088376929052174e-05,0.011428571428571429,v1_no_reservoir
Barnala,2023,2023-07-25,0,0.002835,0.002120621968060732,0.011428571428571429,v1_no_reservoir
Barnala,2023,2023-08-04,0,0.0,0.0019327565096318722,0.011428571428571429,v1_no_reservoir
Barnala,2023,2023-08-14,0,0.0,3.0176735890563577e-05,0.011428571428571429,v1_no_reservoir
Barnala,2023,2023-08-24,0,0.000391,4.5771193981636316e-05,0.011428571428571429,v1_no_reservoir
Barnala,2023,2023-09-03,0,0.0,3.069405647693202e-05,0.011428571428571429,v1_no_reservoir
Barnala,2023,2023-09-13,0,0.0,3.1744981242809445e-05,0.011428571428571429,v1_no_reservoir
Barnala,2023,2023-09-23,0,0.0,3.1744981242809445e-05,0.011428571428571429,v1_no_reservoir
Bathinda,2023,2023-07-25,0,0.000146,0.00033413743949495256,0.011428571428571429,v1_no_reservoir
Bathinda,2023,2023-08-04,0,2.9e-05,0.00013992957246955484,0.011428571428571429,v1_no_reservoir
Bathinda,2023,2023-08-14,0,0.0,2.0470213712542318e-05,0.011428571428571429,v1_no_reservoir
Bathinda,2023,2023-08-24,0,0.0,2.438941373839043e-05,0.011428571428571429,v1_no_reservoir
Bathinda,2023,2023-09-03,0,0.0,2.1533993276534602e-05,0.011428571428571429,v1_no_reservoir
Bathinda,2023,2023-09-13,0,1.1e-05,2.1533993276534602e-05,0.011428571428571429,v1_no_reservoir
Bathinda,2023,2023-09-23,0,0.0,2.1533993276534602e-05,0.011428571428571429,v1_no_reservoir
Faridkot,2023,2023-07-25,0,0.000813,0.0013993351021781564,0.011428571428571429,v1_no_reservoir
Faridkot,2023,2023-08-04,0,4.1e-05,0.00013718527043238282,0.011428571428571429,v1_no_reservoir
Faridkot,2023,2023-08-14,0,0.0,2.0470213712542318e-05,0.011428571428571429,v1_no_reservoir
Faridkot,2023,2023-08-24,0,0.0,2.438941373839043e-05,0.011428571428571429,v1_no_reservoir
Faridkot,2023,2023-09-03,0,5.6e-05,2.1533993276534602e-05,0.011428571428571429,v1_no_reservoir
Faridkot,2023,2023-09-13,0,0.0,2.1533993276534602e-05,0.011428571428571429,v1_no_reservoir
Faridkot,2023,2023-09-23,0,0.0,2.1533993276534602e-05,0.011428571428571429,v1_no_reservoir
Fatehgarh Sahib,2023,2023-07-25,0,0.008194,0.02175905555486679,0.011428571428571429,v1_no_reservoir
Fatehgarh Sahib,2023,2023-08-04,0,0.000155,0.004411222878843546,0.011428571428571429,v1_no_reservoir
Fatehgarh Sahib,2023,2023-08-14,0,0.0,3.066755016334355e-05,0.011428571428571429,v1_no_reservoir
Fatehgarh Sahib,2023,2023-08-24,0,0.0,4.7164649004116654e-05,0.011428571428571429,v1_no_reservoir
Fatehgarh Sahib,2023,2023-09-03,0,0.0,3.271143577876501e-05,0.011428571428571429,v1_no_reservoir
Fatehgarh Sahib,2023,2023-09-13,0,0.0,3.271143577876501e-05,0.011428571428571429,v1_no_reservoir
Fatehgarh Sahib,2023,2023-09-23,0,0.0,3.271143577876501e-05,0.011428571428571429,v1_no_reservoir
Firozpur,2023,2023-07-25,0,0.017337,0.010431989096105099,0.011428571428571429,v1_no_reservoir
Firozpur,2023,2023-08-04,0,0.011748,0.0013891812413930893,0.011428571428571429,v1_no_reservoir
Firozpur,2023,2023-08-14,1,0.025007,0.0006090527167543769,0.011428571428571429,v1_no_reservoir
Firozpur,2023,2023-08-24,1,0.023041,0.00818647351115942,0.011428571428571429,v1_no_reservoir
Firozpur,2023,2023-09-03,0,0.007578,0.0031951109413057566,0.011428571428571429,v1_no_reservoir
Firozpur,2023,2023-09-13,0,0.00304,0.0004688059852924198,0.011428571428571429,v1_no_reservoir
Firozpur,2023,2023-09-23,0,0.002255,0.0001316267589572817,0.011428571428571429,v1_no_reservoir
Gurdaspur,2023,2023-07-25,0,0.00361,0.02411814033985138,0.011428571428571429,v1_no_reservoir
Gurdaspur,2023,2023-08-04,0,0.000947,0.0014404085231944919,0.011428571428571429,v1_no_reservoir
Gurdaspur,2023,2023-08-14,0,0.004077,3.218963320250623e-05,0.011428571428571429,v1_no_reservoir
Gurdaspur,2023,2023-08-24,0,0.001919,0.00041848281398415565,0.011428571428571429,v1_no_reservoir
Gurdaspur,2023,2023-09-03,0,0.000423,0.0002127662010025233,0.011428571428571429,v1_no_reservoir
Gurdaspur,2023,2023-09-13,0,0.000711,3.3862481359392405e-05,0.011428571428571429,v1_no_reservoir
Gurdaspur,2023,2023-09-23,0,0.000288,3.3862481359392405e-05,0.011428571428571429,v1_no_reservoir
Hoshiarpur,2023,2023-07-25,0,0.001282,0.0013573005562648177,0.011428571428571429,v1_no_reservoir
Hoshiarpur,2023,2023-08-04,0,0.00035,0.0001409829274052754,0.011428571428571429,v1_no_reservoir
Hoshiarpur,2023,2023-08-14,0,0.003102,1.9792536477325484e-05,0.011428571428571429,v1_no_reservoir
Hoshiarpur,2023,2023-08-24,0,0.002245,0.00014888688747305423,0.011428571428571429,v1_no_reservoir
Hoshiarpur,2023,2023-09-03,0,0.000508,0.00010383420885773376,0.011428571428571429,v1_no_reservoir
Hoshiarpur,2023,2023-09-13,0,0.000531,2.082110040646512e-05,0.011428571428571429,v1_no_reservoir
Hoshiarpur,2023,2023-09-23,0,0.000319,2.082110040646512e-05,0.011428571428571429,v1_no_reservoir
Jalandhar,2023,2023-07-25,0,0.012375,0.030677475035190582,0.011428571428571429,v1_no_reservoir
Jalandhar,2023,2023-08-04,0,0.008444,0.0035717205610126257,0.011428571428571429,v1_no_reservoir
Jalandhar,2023,2023-08-14,0,0.010431,0.0006645568646490574,0.011428571428571429,v1_no_reservoir
Jalandhar,2023,2023-08-24,0,0.007064,0.0011385487159714103,0.011428571428571429,v1_no_reservoir
Jalandhar,2023,2023-09-03,0,0.004659,0.0008300336194224656,0.011428571428571429,v1_no_reservoir
Jalandhar,2023,2023-09-13,0,0.003552,0.0002669338136911392,0.011428571428571429,v1_no_reservoir
Jalandhar,2023,2023-09-23,0,0.002472,0.0002378551580477506,0.011428571428571429,v1_no_reservoir
Kapurthala,2023,2023-07-25,1,0.043423,0.7234939932823181,0.011428571428571429,v1_no_reservoir
Kapurthala,2023,2023-08-04,1,0.023976,0.20959170162677765,0.011428571428571429,v1_no_reservoir
Kapurthala,2023,2023-08-14,1,0.045513,0.011387924663722515,0.011428571428571429,v1_no_reservoir
Kapurthala,2023,2023-08-24,1,0.036844,0.031961459666490555,0.011428571428571429,v1_no_reservoir
Kapurthala,2023,2023-09-03,0,0.017456,0.018026111647486687,0.011428571428571429,v1_no_reservoir
Kapurthala,2023,2023-09-13,0,0.016194,0.0016980585642158985,0.011428571428571429,v1_no_reservoir
Kapurthala,2023,2023-09-23,0,0.012952,0.0016980585642158985,0.011428571428571429,v1_no_reservoir
Ludhiana,2023,2023-07-25,0,0.001585,0.007731893565505743,0.011428571428571429,v1_no_reservoir
Ludhiana,2023,2023-08-04,0,0.000875,9.821481216931716e-05,0.011428571428571429,v1_no_reservoir
Ludhiana,2023,2023-08-14,0,0.001582,2.180856972699985e-05,0.011428571428571429,v1_no_reservoir
Ludhiana,2023,2023-08-24,0,0.001153,2.5684767024358734e-05,0.011428571428571429,v1_no_reservoir
Ludhiana,2023,2023-09-03,0,0.000552,2.1170366380829364e-05,0.011428571428571429,v1_no_reservoir
Ludhiana,2023,2023-09-13,0,0.000605,2.1170366380829364e-05,0.011428571428571429,v1_no_reservoir
Ludhiana,2023,2023-09-23,0,0.000325,2.1170366380829364e-05,0.011428571428571429,v1_no_reservoir
Mansa,2023,2023-07-25,0,0.010935,0.012734699063003063,0.011428571428571429,v1_no_reservoir
Mansa,2023,2023-08-04,0,0.005403,0.000757542671635747,0.011428571428571429,v1_no_reservoir
Mansa,2023,2023-08-14,0,0.001715,0.00027694468735717237,0.011428571428571429,v1_no_reservoir
Mansa,2023,2023-08-24,0,0.000472,2.4977067369036376e-05,0.011428571428571429,v1_no_reservoir
Mansa,2023,2023-09-03,0,0.000194,2.082110040646512e-05,0.011428571428571429,v1_no_reservoir
Mansa,2023,2023-09-13,0,0.0,2.123766353179235e-05,0.011428571428571429,v1_no_reservoir
Mansa,2023,2023-09-23,0,0.0,2.1533993276534602e-05,0.011428571428571429,v1_no_reservoir
Moga,2023,2023-07-25,0,0.005087,0.003924663178622723,0.011428571428571429,v1_no_reservoir
Moga,2023,2023-08-04,0,0.002596,0.001052125939168036,0.011428571428571429,v1_no_reservoir
Moga,2023,2023-08-14,0,0.005293,0.0001927945122588426,0.011428571428571429,v1_no_reservoir
Moga,2023,2023-08-24,0,0.002746,0.0008263434283435345,0.011428571428571429,v1_no_reservoir
Moga,2023,2023-09-03,0,0.000362,0.00020125020819250494,0.011428571428571429,v1_no_reservoir
Moga,2023,2023-09-13,0,0.000247,2.5432282200199552e-05,0.011428571428571429,v1_no_reservoir
Moga,2023,2023-09-23,0,7.2e-05,2.5432282200199552e-05,0.011428571428571429,v1_no_reservoir
Muktsar,2023,2023-07-25,0,0.000365,0.0008210403611883521,0.011428571428571429,v1_no_reservoir
Muktsar,2023,2023-08-04,0,0.000165,0.00013718527043238282,0.011428571428571429,v1_no_reservoir
Muktsar,2023,2023-08-14,0,3.1e-05,2.01885213755304e-05,0.011428571428571429,v1_no_reservoir
Muktsar,2023,2023-08-24,0,0.0,2.438941373839043e-05,0.011428571428571429,v1_no_reservoir
Muktsar,2023,2023-09-03,0,7.9e-05,2.1533993276534602e-05,0.011428571428571429,v1_no_reservoir
Muktsar,2023,2023-09-13,0,9e-06,2.123766353179235e-05,0.011428571428571429,v1_no_reservoir
Muktsar,2023,2023-09-23,0,0.0,2.1533993276534602e-05,0.011428571428571429,v1_no_reservoir
Nawanshahr,2023,2023-07-25,0,0.001024,0.017631689086556435,0.011428571428571429,v1_no_reservoir
Nawanshahr,2023,2023-08-04,0,0.001132,0.0008774732705205679,0.011428571428571429,v1_no_reservoir
Nawanshahr,2023,2023-08-14,0,0.001284,3.006602855748497e-05,0.011428571428571429,v1_no_reservoir
Nawanshahr,2023,2023-08-24,0,0.001182,4.6865781769156456e-05,0.011428571428571429,v1_no_reservoir
Nawanshahr,2023,2023-09-03,0,0.000805,3.1628522265236825e-05,0.011428571428571429,v1_no_reservoir
Nawanshahr,2023,2023-09-13,0,0.001008,3.1628522265236825e-05,0.011428571428571429,v1_no_reservoir
Nawanshahr,2023,2023-09-23,0,0.000788,3.1628522265236825e-05,0.011428571428571429,v1_no_reservoir
Patiala,2023,2023-07-25,1,0.05496,0.05077054351568222,0.011428571428571429,v1_no_reservoir
Patiala,2023,2023-08-04,0,0.012208,0.005589933134615421,0.011428571428571429,v1_no_reservoir
Patiala,2023,2023-08-14,0,0.001176,0.0004993201000615954,0.011428571428571429,v1_no_reservoir
Patiala,2023,2023-08-24,0,0.000347,2.492153362254612e-05,0.011428571428571429,v1_no_reservoir
Patiala,2023,2023-09-03,0,0.0,2.1170366380829364e-05,0.011428571428571429,v1_no_reservoir
Patiala,2023,2023-09-13,0,0.00024,2.1895217287237756e-05,0.011428571428571429,v1_no_reservoir
Patiala,2023,2023-09-23,0,9.1e-05,2.1170366380829364e-05,0.011428571428571429,v1_no_reservoir
Rupnagar,2023,2023-07-25,0,0.000912,0.0008210403611883521,0.011428571428571429,v1_no_reservoir
Rupnagar,2023,2023-08-04,0,0.000206,0.00013718527043238282,0.011428571428571429,v1_no_reservoir
Rupnagar,2023,2023-08-14,0,0.000861,1.9792536477325484e-05,0.011428571428571429,v1_no_reservoir
Rupnagar,2023,2023-08-24,0,0.000407,2.3581995264976285e-05,0.011428571428571429,v1_no_reservoir
Rupnagar,2023,2023-09-03,0,0.0,2.082110040646512e-05,0.011428571428571429,v1_no_reservoir
Rupnagar,2023,2023-09-13,0,2.7e-05,2.1533993276534602e-05,0.011428571428571429,v1_no_reservoir
Rupnagar,2023,2023-09-23,0,6.9e-05,2.1533993276534602e-05,0.011428571428571429,v1_no_reservoir
Sahibzada Ajit Singh Nagar,2023,2023-07-25,0,0.000393,0.001251503941603005,0.011428571428571429,v1_no_reservoir
Sahibzada Ajit Singh Nagar,2023,2023-08-04,0,0.00024,0.00013718527043238282,0.011428571428571429,v1_no_reservoir
Sahibzada Ajit Singh Nagar,2023,2023-08-14,0,0.00014,1.9792536477325484e-05,0.011428571428571429,v1_no_reservoir
Sahibzada Ajit Singh Nagar,2023,2023-08-24,0,0.000146,2.405379382253159e-05,0.011428571428571429,v1_no_reservoir
Sahibzada Ajit Singh Nagar,2023,2023-09-03,0,0.0,2.123766353179235e-05,0.011428571428571429,v1_no_reservoir
Sahibzada Ajit Singh Nagar,2023,2023-09-13,0,8e-05,2.1533993276534602e-05,0.011428571428571429,v1_no_reservoir
Sahibzada Ajit Singh Nagar,2023,2023-09-23,0,5.3e-05,2.123766353179235e-05,0.011428571428571429,v1_no_reservoir
Sangrur,2023,2023-07-25,1,0.032418,0.07048843801021576,0.011428571428571429,v1_no_reservoir
Sangrur,2023,2023-08-04,0,0.018261,0.009907867759466171,0.011428571428571429,v1_no_reservoir
Sangrur,2023,2023-08-14,0,0.004296,0.0006090527167543769,0.011428571428571429,v1_no_reservoir
Sangrur,2023,2023-08-24,0,0.000185,0.00033869664184749126,0.011428571428571429,v1_no_reservoir
Sangrur,2023,2023-09-03,0,1.7e-05,2.5941097192117013e-05,0.011428571428571429,v1_no_reservoir
Sangrur,2023,2023-09-13,0,0.0,2.6303052436560392e-05,0.011428571428571429,v1_no_reservoir
Sangrur,2023,2023-09-23,0,0.0,2.6303052436560392e-05,0.011428571428571429,v1_no_reservoir
Tarn Taran,2023,2023-07-25,1,0.024198,0.1369696855545044,0.011428571428571429,v1_no_reservoir
Tarn Taran,2023,2023-08-04,0,0.016863,0.030153922736644745,0.011428571428571429,v1_no_reservoir
Tarn Taran,2023,2023-08-14,1,0.024919,0.0008094538352452219,0.011428571428571429,v1_no_reservoir
Tarn Taran,2023,2023-08-24,1,0.022273,0.012642204761505127,0.011428571428571429,v1_no_reservoir
Tarn Taran,2023,2023-09-03,0,0.010086,0.004168104380369186,0.011428571428571429,v1_no_reservoir
Tarn Taran,2023,2023-09-13,0,0.009001,0.0006905042682774365,0.011428571428571429,v1_no_reservoir
Tarn Taran,2023,2023-09-23,0,0.006231,0.0006905042682774365,0.011428571428571429,v1_no_reservoir
Amritsar,2024,2024-07-25,0,0.000339,0.00010468134132679552,0.019285714285714285,v1_no_reservoir
Amritsar,2024,2024-08-04,0,0.000331,0.0001208763787872158,0.019285714285714285,v1_no_reservoir
Amritsar,2024,2024-08-14,0,0.000637,0.0003334128996357322,0.019285714285714285,v1_no_reservoir
Amritsar,2024,2024-08-24,0,0.000526,0.00010155892232432961,0.019285714285714285,v1_no_reservoir
Amritsar,2024,2024-09-03,0,0.000453,6.833497172920033e-05,0.019285714285714285,v1_no_reservoir
Amritsar,2024,2024-09-13,0,0.000534,6.474964902736247e-05,0.019285714285714285,v1_no_reservoir
Amritsar,2024,2024-09-23,0,0.000312,6.474964902736247e-05,0.019285714285714285,v1_no_reservoir
Barnala,2024,2024-07-25,0,0.0,9.873381350189447e-05,0.019285714285714285,v1_no_reservoir
Barnala,2024,2024-08-04,0,2.5e-05,6.18535268586129e-05,0.019285714285714285,v1_no_reservoir
Barnala,2024,2024-08-14,0,5e-06,0.00030495296232402325,0.019285714285714285,v1_no_reservoir
Barnala,2024,2024-08-24,0,0.0,0.00011930800974369049,0.019285714285714285,v1_no_reservoir
Barnala,2024,2024-09-03,0,0.0,8.171140507329255e-05,0.019285714285714285,v1_no_reservoir
Barnala,2024,2024-09-13,0,2e-05,6.964486237848178e-05,0.019285714285714285,v1_no_reservoir
Barnala,2024,2024-09-23,0,0.0,6.964486237848178e-05,0.019285714285714285,v1_no_reservoir
Bathinda,2024,2024-07-25,0,8e-05,4.25910584453959e-05,0.019285714285714285,v1_no_reservoir
Bathinda,2024,2024-08-04,0,1.1e-05,3.7153811717871577e-05,0.019285714285714285,v1_no_reservoir
Bathinda,2024,2024-08-14,0,2e-06,6.442015001084656e-05,0.019285714285714285,v1_no_reservoir
Bathinda,2024,2024-08-24,0,0.0,4.136355346417986e-05,0.019285714285714285,v1_no_reservoir
Bathinda,2024,2024-09-03,0,0.0,3.40705992130097e-05,0.019285714285714285,v1_no_reservoir
Bathinda,2024,2024-09-13,0,0.0,3.282784382463433e-05,0.019285714285714285,v1_no_reservoir
Bathinda,2024,2024-09-23,0,0.0,3.282784382463433e-05,0.019285714285714285,v1_no_reservoir
Faridkot,2024,2024-07-25,0,0.0,4.292144512874074e-05,0.019285714285714285,v1_no_reservoir
Faridkot,2024,2024-08-04,0,0.0,3.822980579570867e-05,0.019285714285714285,v1_no_reservoir
Faridkot,2024,2024-08-14,0,0.0,6.442015001084656e-05,0.019285714285714285,v1_no_reservoir
Faridkot,2024,2024-08-24,0,0.0,4.136355346417986e-05,0.019285714285714285,v1_no_reservoir
Faridkot,2024,2024-09-03,0,0.0,3.40705992130097e-05,0.019285714285714285,v1_no_reservoir
Faridkot,2024,2024-09-13,0,1e-05,3.282784382463433e-05,0.019285714285714285,v1_no_reservoir
Faridkot,2024,2024-09-23,0,1.5e-05,3.282784382463433e-05,0.019285714285714285,v1_no_reservoir
Fatehgarh Sahib,2024,2024-07-25,0,0.0,9.949967352440581e-05,0.019285714285714285,v1_no_reservoir
Fatehgarh Sahib,2024,2024-08-04,0,0.0,6.18535268586129e-05,0.019285714285714285,v1_no_reservoir
Fatehgarh Sahib,2024,2024-08-14,0,0.0,0.00030495296232402325,0.019285714285714285,v1_no_reservoir
Fatehgarh Sahib,2024,2024-08-24,0,0.0,0.00011930800974369049,0.019285714285714285,v1_no_reservoir
Fatehgarh Sahib,2024,2024-09-03,0,0.000646,8.171140507329255e-05,0.019285714285714285,v1_no_reservoir
Fatehgarh Sahib,2024,2024-09-13,0,0.0,6.972061237320304e-05,0.019285714285714285,v1_no_reservoir
Fatehgarh Sahib,2024,2024-09-23,0,0.0,6.964486237848178e-05,0.019285714285714285,v1_no_reservoir
Firozpur,2024,2024-07-25,0,0.000537,0.00017333345022052526,0.019285714285714285,v1_no_reservoir
Firozpur,2024,2024-08-04,0,0.000605,0.00015273950702976435,0.019285714285714285,v1_no_reservoir
Firozpur,2024,2024-08-14,0,0.000727,0.00018793015624396503,0.019285714285714285,v1_no_reservoir
Firozpur,2024,2024-08-24,0,0.000597,0.00011763101792894304,0.019285714285714285,v1_no_reservoir
Firozpur,2024,2024-09-03,0,0.000409,0.000153690722072497,0.019285714285714285,v1_no_reservoir
Firozpur,2024,2024-09-13,0,0.000484,0.0001572026958456263,0.019285714285714285,v1_no_reservoir
Firozpur,2024,2024-09-23,0,0.00031,0.0001572026958456263,0.019285714285714285,v1_no_reservoir
Gurdaspur,2024,2024-07-25,0,0.000427,6.491688691312447e-05,0.019285714285714285,v1_no_reservoir
Gurdaspur,2024,2024-08-04,0,0.000165,6.642805237788707e-05,0.019285714285714285,v1_no_reservoir
Gurdaspur,2024,2024-08-14,0,0.001739,0.0001424140646122396,0.019285714285714285,v1_no_reservoir
Gurdaspur,2024,2024-08-24,0,0.000537,6.150414992589504e-05,0.019285714285714285,v1_no_reservoir
Gurdaspur,2024,2024-09-03,0,0.00044,4.740033546113409e-05,0.019285714285714285,v1_no_reservoir
Gurdaspur,2024,2024-09-13,0,0.000486,4.4913340389030054e-05,0.019285714285714285,v1_no_reservoir
Gurdaspur,2024,2024-09-23,0,0.000109,4.4913340389030054e-05,0.019285714285714285,v1_no_reservoir
Hoshiarpur,2024,2024-07-25,0,0.000124,4.531261947704479e-05,0.019285714285714285,v1_no_reservoir
Hoshiarpur,2024,2024-08-04,0,9.8e-05,3.8444519304903224e-05,0.019285714285714285,v1_no_reservoir
Hoshiarpur,2024,2024-08-14,0,0.000173,6.478201248683035e-05,0.019285714285714285,v1_no_reservoir
Hoshiarpur,2024,2024-08-24,0,0.000141,4.159590753261e-05,0.019285714285714285,v1_no_reservoir
Hoshiarpur,2024,2024-09-03,0,0.000137,3.426202238188125e-05,0.019285714285714285,v1_no_reservoir
Hoshiarpur,2024,2024-09-13,0,0.000175,3.3012220228556544e-05,0.019285714285714285,v1_no_reservoir
Hoshiarpur,2024,2024-09-23,0,0.000107,3.3012220228556544e-05,0.019285714285714285,v1_no_reservoir
Jalandhar,2024,2024-07-25,0,0.000638,6.137068703537807e-05,0.019285714285714285,v1_no_reservoir
Jalandhar,2024,2024-08-04,0,0.000363,6.279936496866867e-05,0.019285714285714285,v1_no_reservoir
Jalandhar,2024,2024-08-14,0,0.000481,0.000138684525154531,0.019285714285714285,v1_no_reservoir
Jalandhar,2024,2024-08-24,0,0.000551,5.8144480135524645e-05,0.019285714285714285,v1_no_reservoir
Jalandhar,2024,2024-09-03,0,0.000455,4.4810964027419686e-05,0.019285714285714285,v1_no_reservoir
Jalandhar,2024,2024-09-13,0,0.000169,4.2459821997908875e-05,0.019285714285714285,v1_no_reservoir
Jalandhar,2024,2024-09-23,0,9.6e-05,4.121998426853679e-05,0.019285714285714285,v1_no_reservoir
Kapurthala,2024,2024-07-25,0,0.000844,0.000325272063491866,0.019285714285714285,v1_no_reservoir
Kapurthala,2024,2024-08-04,0,0.000495,0.00024469851632602513,0.019285714285714285,v1_no_reservoir
Kapurthala,2024,2024-08-14,0,0.000972,0.0021873509977012873,0.019285714285714285,v1_no_reservoir
Kapurthala,2024,2024-08-24,0,0.000727,0.00039175411802716553,0.019285714285714285,v1_no_reservoir
Kapurthala,2024,2024-09-03,0,0.000665,0.00021919717255514115,0.019285714285714285,v1_no_reservoir
Kapurthala,2024,2024-09-13,0,0.000735,0.0001837309537222609,0.019285714285714285,v1_no_reservoir
Kapurthala,2024,2024-09-23,0,0.000495,0.0001837309537222609,0.019285714285714285,v1_no_reservoir
Ludhiana,2024,2024-07-25,0,0.000429,3.900309093296528e-05,0.019285714285714285,v1_no_reservoir
Ludhiana,2024,2024-08-04,0,0.000153,3.4006196074187756e-05,0.019285714285714285,v1_no_reservoir
Ludhiana,2024,2024-08-14,0,0.000349,3.8861930079292506e-05,0.019285714285714285,v1_no_reservoir
Ludhiana,2024,2024-08-24,0,0.00038,2.7642880013445392e-05,0.019285714285714285,v1_no_reservoir
Ludhiana,2024,2024-09-03,0,0.000337,3.4463490010239184e-05,0.019285714285714285,v1_no_reservoir
Ludhiana,2024,2024-09-13,0,0.000153,3.377956090844236e-05,0.019285714285714285,v1_no_reservoir
Ludhiana,2024,2024-09-23,0,0.000178,3.0913670343579724e-05,0.019285714285714285,v1_no_reservoir
Mansa,2024,2024-07-25,0,0.0,4.407064261613414e-05,0.019285714285714285,v1_no_reservoir
Mansa,2024,2024-08-04,0,0.0,3.955785359721631e-05,0.019285714285714285,v1_no_reservoir
Mansa,2024,2024-08-14,0,7.4e-05,6.665801629424095e-05,0.019285714285714285,v1_no_reservoir
Mansa,2024,2024-08-24,0,3e-05,4.159590753261e-05,0.019285714285714285,v1_no_reservoir
Mansa,2024,2024-09-03,0,2.4e-05,3.5254233807791024e-05,0.019285714285714285,v1_no_reservoir
Mansa,2024,2024-09-13,0,7e-06,3.3968244679272175e-05,0.019285714285714285,v1_no_reservoir
Mansa,2024,2024-09-23,0,0.0,3.3968244679272175e-05,0.019285714285714285,v1_no_reservoir
Moga,2024,2024-07-25,0,0.000137,6.791381019866094e-05,0.019285714285714285,v1_no_reservoir
Moga,2024,2024-08-04,0,3.7e-05,5.544983650906943e-05,0.019285714285714285,v1_no_reservoir
Moga,2024,2024-08-14,0,5.6e-05,6.509746890515089e-05,0.019285714285714285,v1_no_reservoir
Moga,2024,2024-08-24,0,7.8e-05,4.1207484173355624e-05,0.019285714285714285,v1_no_reservoir
Moga,2024,2024-09-03,0,0.0001,5.4381445806939155e-05,0.019285714285714285,v1_no_reservoir
Moga,2024,2024-09-13,0,0.0,5.562423393712379e-05,0.019285714285714285,v1_no_reservoir
Moga,2024,2024-09-23,0,0.0,5.723505819332786e-05,0.019285714285714285,v1_no_reservoir
Muktsar,2024,2024-07-25,0,1.7e-05,4.057681144331582e-05,0.019285714285714285,v1_no_reservoir
Muktsar,2024,2024-08-04,0,7.4e-05,3.614141678554006e-05,0.019285714285714285,v1_no_reservoir
Muktsar,2024,2024-08-14,0,0.000103,5.9187208535149693e-05,0.019285714285714285,v1_no_reservoir
Muktsar,2024,2024-08-24,0,3.1e-05,3.80033852707129e-05,0.019285714285714285,v1_no_reservoir
Muktsar,2024,2024-09-03,0,9e-06,3.2209438359132037e-05,0.019285714285714285,v1_no_reservoir
Muktsar,2024,2024-09-13,0,1.1e-05,3.103450944763608e-05,0.019285714285714285,v1_no_reservoir
Muktsar,2024,2024-09-23,0,9e-06,3.103450944763608e-05,0.019285714285714285,v1_no_reservoir
Nawanshahr,2024,2024-07-25,0,0.00107,0.00013114717148710042,0.019285714285714285,v1_no_reservoir
Nawanshahr,2024,2024-08-04,0,0.0,7.524168177042156e-05,0.019285714285714285,v1_no_reservoir
Nawanshahr,2024,2024-08-14,0,0.000794,0.00042164057958871126,0.019285714285714285,v1_no_reservoir
Nawanshahr,2024,2024-08-24,0,0.00116,0.0001591439067851752,0.019285714285714285,v1_no_reservoir
Nawanshahr,2024,2024-09-03,0,0.00116,0.00010899550397880375,0.019285714285714285,v1_no_reservoir
Nawanshahr,2024,2024-09-13,0,0.000681,9.290021989727393e-05,0.019285714285714285,v1_no_reservoir
